cls,k,depth,phi_x,phi_y,r1,r2,start_len,initial_len,best_len
aca_97,3,1,x,xy,YXXXXYx,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,37,24,19
aca_97,4,1,xy,y,YXYXYXYxyx,YYYYYYYYXyyyyyyyx,27,24,19
aca_97,5,2,YYx,y,YYxYYxyXyyXyx,YYYYYYYYXyyyyyyyx,30,24,19
aca_97,6,2,x,XXy,YXYxxxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,50,24,19
aca_97,7,2,x,xxy,YYXXXXX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,50,24,19
aca_97,8,2,xyy,y,YYXYYXYxyyxYX,YYYYYYYYXyyyyyyyx,30,24,19
aca_97,9,2,Yx,Xyy,YXyXYxYxYx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,53,24,19
aca_97,10,2,Yxx,Xy,YXyXXyXYxxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,43,24,19
aca_97,11,2,xxy,xy,YXyxxyxxyxxyX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,43,24,19
aca_97,12,2,xy,xyy,YXYXYXYXYx,YYXYYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxyyxYX,53,24,19
aca_97,13,3,YYYx,y,YYYxYYYxyXyyyXyx,YYYYYYYYXyyyyyyyx,33,24,19
aca_97,14,3,x,XXXy,YYxxxxx,YXyXXXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxxYxxx,63,24,19
aca_97,15,3,x,xxxy,YXYXXXXXX,YXyxxxyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXXYXXX,65,24,19
aca_97,16,3,xyyy,y,YYYXYYYXYxyyyxYX,YYYYYYYYXyyyyyyyx,33,24,19
aca_97,17,3,YYx,Xyyy,YYxYYxYXyyXYx,YYYxYYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyyyXyx,69,24,19
aca_97,18,3,Yx,XyXyy,YXYxYxYxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyyXyXyx,79,24,19
aca_97,19,3,YxYxx,Xy,YXyXyXXyXyXYxxYxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,49,24,19
aca_97,20,3,Yxxx,XXy,YXyXXXyXYxxxYxxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,59,24,19
aca_97,21,3,xxxy,xxy,YXyxxxyxxxyxxxyX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,59,24,19
aca_97,22,3,xxyxy,xy,YXYXyxxyxyxxyxyxxyX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,49,24,19
aca_97,23,3,xy,xyxyy,YYYXYXYXYXYX,YYXYXYYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,81,24,19
aca_97,24,3,xyy,xyyy,YYXYYXYYXYxYX,YYYXYYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxyyyxYX,69,24,19
aca_97,25,3,YYxYx,Xyy,YYxYxYYxyXyXyyXyXyx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,62,24,19
aca_97,26,3,Yxx,XXyXy,YXyXYxxYxxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,82,24,19
aca_97,27,3,xxy,xxyxy,YYXXYXXYXXYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXXYXYXX,82,24,19
aca_97,28,3,xyxyy,xyy,YYXYXYYXYXYxyyxYXYX,YYXYYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxyyxYX,62,24,19
aca_97,29,4,YYYYx,y,YYYYYYYYXyyyyyyyx,YYYYxYYYYxyXyyyyXyx,36,24,19
aca_97,30,4,x,XXXXy,YxYxxxxxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,78,24,19
aca_97,31,4,x,xxxxy,YXXYXXXXXXX,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,80,24,19
aca_97,32,4,xyyyy,y,YYYYYYYYXyyyyyyyx,YYYYXYYYYXYxyyyyxYX,36,24,19
aca_97,33,4,YYYx,Xyyyy,YYYxYYYxYXyyyXYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyyyyXyx,85,24,19
aca_97,34,4,Yx,XyXyXyy,YYYxYxYxYxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,107,24,19
aca_97,35,4,YxYxYxx,Xy,YXyXyXyXXyXyXyXYxxYxYxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,55,24,19
aca_97,36,4,Yxxxx,XXXy,YXyXXXXyXYxxxxYxxxx,YXyXXXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxxYxxx,75,24,19
aca_97,37,4,xxxxy,xxxy,YXyxxxxyxxxxyxxxxyX,YXyxxxyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXXYXXX,75,24,19
aca_97,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxxyxyxyxxyX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,55,24,19
aca_97,39,4,xy,xyxyxyy,YYXYYXYXYXYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,111,24,19
aca_97,40,4,xyyy,xyyyy,YYYXYYYXYYYXYxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,85,24,19
aca_97,41,4,YYx,XyyXyyy,YYxYYxYYxYXYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,108,24,19
aca_97,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXYxxxYxxYxxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,68,24,19
aca_97,43,4,xxxyxxy,xxy,YXyxxxyxxyxxxyxxyxxxyXYXX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,68,24,19
aca_97,44,4,xyy,xyyxyyy,YYYYXYYXYYXYYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,112,24,19
aca_97,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxyXyyXyyyXyyXyx,YYYxYYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyyyXyx,81,24,19
aca_97,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyXyyXyyXyXyx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,71,24,19
aca_97,47,4,Yxx,XXyXXyXy,YYxxYxxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,121,24,19
aca_97,48,4,Yxxx,XXXyXXy,YXyXYxxxYxxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,111,24,19
aca_97,49,4,xxxy,xxxyxxy,YXYXXXYXXXYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,113,24,19
aca_97,50,4,xxy,xxyxxyxy,YXYXYXXYXXYXXYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,127,24,19
aca_98,0,0,x,y,YXXXyxx,YYYYYYYYXyyyyyyyx,24,24,19
aca_98,1,1,Yx,y,YXyXyXyxYx,YYYYYYYYXyyyyyyyx,27,24,19
aca_98,2,1,x,Xy,YXXXyxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,37,24,19
aca_98,3,1,x,xy,YXXXyxx,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,37,24,19
aca_98,4,1,xy,y,YXYXYXyxyx,YYYYYYYYXyyyyyyyx,27,24,19
aca_98,5,2,YYx,y,YYxYYxyXyyXYx,YYYYYYYYXyyyyyyyx,30,24,19
aca_98,6,2,x,XXy,YXXXyxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,50,24,19
aca_98,7,2,x,xxy,YXXXyxx,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,50,24,19
aca_98,8,2,xyy,y,YYXYYXyxyyxYX,YYYYYYYYXyyyyyyyx,30,24,19
aca_98,9,2,Yx,Xyy,YXyXyXyxYx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,53,24,19
aca_98,10,2,Yxx,Xy,YXyXXyXXyxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,43,24,19
aca_98,11,2,xxy,xy,YXyxxyxYXXYXX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,43,24,19
aca_98,12,2,xy,xyy,YXYXYXyxyx,YYXYYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxyyxYX,53,24,19
aca_98,13,3,YYYx,y,YYYxYYYxyXyyyXYx,YYYYYYYYXyyyyyyyx,33,24,19
aca_98,14,3,x,XXXy,YXXXyxx,YXyXXXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxxYxxx,63,24,19
aca_98,15,3,x,xxxy,YXXXyxx,YXyxxxyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXXYXXX,63,24,19
aca_98,16,3,xyyy,y,YYYXYYYXyxyyyxYX,YYYYYYYYXyyyyyyyx,33,24,19
aca_98,17,3,YYx,Xyyy,YYxYYxyXyyXYx,YYYxYYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyyyXyx,69,24,19
aca_98,18,3,Yx,XyXyy,YXyXyXyxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyyXyXyx,79,24,19
aca_98,19,3,YxYxx,Xy,YXyXyXXyXyXXyxYxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,49,24,19
aca_98,20,3,Yxxx,XXy,YXyXXXyXXXyxYxxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,59,24,19
aca_98,21,3,xxxy,xxy,YXyxxxyxYXXXYXXX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,59,24,19
aca_98,22,3,xxyxy,xy,YXYXyxxyxyxYXXYXYXX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,49,24,19
aca_98,23,3,xy,xyxyy,YXYXYXyxyx,YYXYXYYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,79,24,19
aca_98,24,3,xyy,xyyy,YYXYYXyxyyxYX,YYYXYYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxyyyxYX,69,24,19
aca_98,25,3,YYxYx,Xyy,YYxYxYYxyXyXyyXYxYx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,62,24,19
aca_98,26,3,Yxx,XXyXy,YXyXXyXXyxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,82,24,19
aca_98,27,3,xxy,xxyxy,YXyxxyxYXXYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXXYXYXX,82,24,19
aca_98,28,3,xyxyy,xyy,YYXYXYYXyxyxyyxYXYX,YYXYYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxyyxYX,62,24,19
aca_98,29,4,YYYYx,y,YYYYYYYYXyyyyyyyx,YYYYxYYYYxyXyyyyXYx,36,24,19
aca_98,30,4,x,XXXXy,YXXXyxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,76,24,19
aca_98,31,4,x,xxxxy,YXXXyxx,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,76,24,19
aca_98,32,4,xyyyy,y,YYYYYYYYXyyyyyyyx,YYYYXYYYYXyxyyyyxYX,36,24,19
aca_98,33,4,YYYx,Xyyyy,YYYxYYYxyXyyyXYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyyyyXyx,85,24,19
aca_98,34,4,Yx,XyXyXyy,YXyXyXyxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,105,24,19
aca_98,35,4,YxYxYxx,Xy,YXyXyXyXXyXyXyXXyxYxYxYxx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,55,24,19
aca_98,36,4,Yxxxx,XXXy,YXyXXXXyXXXXyxYxxxx,YXyXXXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxxYxxx,75,24,19
aca_98,37,4,xxxxy,xxxy,YXyxxxxyxYXXXXYXXXX,YXyxxxyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXXYXXX,75,24,19
aca_98,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxYXXYXYXYXX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,55,24,19
aca_98,39,4,xy,xyxyxyy,YXYXYXyxyx,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,105,24,19
aca_98,40,4,xyyy,xyyyy,YYYXYYYXyxyyyxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,85,24,19
aca_98,41,4,YYx,XyyXyyy,YYxYYxyXyyXYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,108,24,19
aca_98,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXXXyxYxxYxxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,68,24,19
aca_98,43,4,xxxyxxy,xxy,YXyxxxyxxyxYXXXYXXYXXXYXX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,68,24,19
aca_98,44,4,xyy,xyyxyyy,YYXYYXyxyyxYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,108,24,19
aca_98,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxyXyyXyyyXYxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyyyXyx,81,24,19
aca_98,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyXyyXyyXYxYx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,71,24,19
aca_98,47,4,Yxx,XXyXXyXy,YXyXXyXXyxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,121,24,19
aca_98,48,4,Yxxx,XXXyXXy,YXyXXXyXXXyxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,111,24,19
aca_98,49,4,xxxy,xxxyxxy,YXyxxxyxYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,111,24,19
aca_98,50,4,xxy,xxyxxyxy,YXyxxyxYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,121,24,19
aca_99,0,0,x,y,YYXXXYxx,YYYYYYYYXyyyyyyyx,25,25,19
aca_99,1,1,Yx,y,YYXyXyXYxYx,YYYYYYYYXyyyyyyyx,28,25,19
aca_99,2,1,x,Xy,YXXYxxxYx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,39,25,19
aca_99,3,1,x,xy,YXYXXXXYx,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,39,25,19
aca_99,4,1,xy,y,YYXYXYXYxyx,YYYYYYYYXyyyyyyyx,28,25,19
aca_99,5,2,YYx,y,YYXyyXyyXYxYYx,YYYYYYYYXyyyyyyyx,31,25,19
aca_99,6,2,x,XXy,YXYxxxxYxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,53,25,19
aca_99,7,2,x,xxy,YYXXYXXXXX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,53,25,19
aca_99,8,2,xyy,y,YYXYYXYYXYxyyx,YYYYYYYYXyyyyyyyx,31,25,19
aca_99,9,2,Yx,Xyy,YYxYXyXYxYxYx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,56,25,19
aca_99,10,2,Yxx,Xy,YXyXXyXYxxYxxYx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,45,25,19
aca_99,11,2,xxy,xy,YXYXXYXXYXXYxyx,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,45,25,19
aca_99,12,2,xy,xyy,YYXYXYXYXYxYX,YYXYYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxyyxYX,56,25,19
aca_99,13,3,YYYx,y,YYYYYYYYXyyyyyyyx,YYYxYYYxyyXyyyXyx,34,25,19
aca_99,14,3,x,XXXy,YYxxxxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxxYxxx,67,25,19
aca_99,15,3,x,xxxy,YXYXXXYXXXXXX,YXyxxxyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXXYXXX,69,25,19
aca_99,16,3,xyyy,y,YYYYYYYYXyyyyyyyx,YYYXYYYXYxyyyxYYX,34,25,19
aca_99,17,3,YYx,Xyyy,YYYxYXyyXYxYYxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyyyXyx,73,25,19
aca_99,18,3,Yx,XyXyy,YYxYxYXYxYxYxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyyXyXyx,84,25,19
aca_99,19,3,YxYxx,Xy,YXyXyXXyXyXYxxYxYxxYx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,51,25,19
aca_99,20,3,Yxxx,XXy,YXyXXXyXYxxxYxxxYxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,62,25,19
aca_99,21,3,xxxy,xxy,YXyxxxyxxxyxxxyxxyX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,62,25,19
aca_99,22,3,xxyxy,xy,YXYXyxxyxyxxyxyxxyxyX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,51,25,19
aca_99,23,3,xy,xyxyy,YYYXYXYYXYXYXYXYX,YYXYXYYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,86,25,19
aca_99,24,3,xyy,xyyy,YYYXYYXYYXYYXYxYX,YYYXYYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxyyyxYX,73,25,19
aca_99,25,3,YYxYx,Xyy,YYxYXyyXyXyyXYxYxYYxYx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,65,25,19
aca_99,26,3,Yxx,XXyXy,YXyXYxxYxxYxxYxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,87,25,19
aca_99,27,3,xxy,xxyxy,YYXXYXYXXYXXYXXYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXXYXYXX,87,25,19
aca_99,28,3,xyxyy,xyy,YYXYXYYXYXYYXYXYxyyxYX,YYXYYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxyyxYX,65,25,19
aca_99,29,4,YYYYx,y,YYYYYYYYXyyyyyyyx,YYYYxYYYYxyyXyyyyXyx,37,25,19
aca_99,30,4,x,XXXXy,YxYxxxxxxYxxxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,83,25,19
aca_99,31,4,x,xxxxy,YXXYXXXXYXXXXXXX,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,85,25,19
aca_99,32,4,xyyyy,y,YYYYYYYYXyyyyyyyx,YYYYXYYYYXYxyyyyxYYX,37,25,19
aca_99,33,4,YYYx,Xyyyy,YYYYxYXyyyXYxYYYxYYYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyyyyXyx,90,25,19
aca_99,34,4,Yx,XyXyXyy,YYYxYxYxYxYxYYxYxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,114,25,19
aca_99,35,4,YxYxYxx,Xy,YXyXyXyXXyXyXyXYxxYxYxYxxYx,YXyXyXyXyXyXyXyxYxYxYxYxYxYxYx,57,25,19
aca_99,36,4,Yxxxx,XXXy,YXyXXXXyXYxxxxYxxxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxxYxxx,79,25,19
aca_99,37,4,xxxxy,xxxy,YXyxxxxyxxxxyxxxxyxxxyX,YXyxxxyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXXYXXX,79,25,19
aca_99,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxxyxyxyxxyxyX,YXYXYXYXYXYXYXYXyxyxyxyxyxyxyx,57,25,19
aca_99,39,4,xy,xyxyxyy,YYXYYXYXYXYYXYXYXYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,118,25,19
aca_99,40,4,xyyy,xyyyy,YYYYXYYYXYYYXYYYXYxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,90,25,19
aca_99,41,4,YYx,XyyXyyy,YYYxYYxYXYxYYxYYxYYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,115,25,19
aca_99,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXYxxxYxxYxxxYxx,YXyXXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxxYxx,71,25,19
aca_99,43,4,xxxyxxy,xxy,YXyxxxyxxyxxxyxxyxxxyxxyXYXX,YXyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXXYXX,71,25,19
aca_99,44,4,xyy,xyyxyyy,YYYYXYYXYYYXYYXYYXYYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,119,25,19
aca_99,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxYXyyyXyyXyyyXYxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyyyXyx,85,25,19
aca_99,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyyXyXyyXyyXyXyx,YYxYYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyyXyx,74,25,19
aca_99,47,4,Yxx,XXyXXyXy,YYxxYxxYxxYxxYxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,129,25,19
aca_99,48,4,Yxxx,XXXyXXy,YXyXYxxxYxxxYxxxYxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,118,25,19
aca_99,49,4,xxxy,xxxyxxy,YXYXXXYXXYXXXYXXXYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,120,25,19
