name,r1,r2,n_members,members
ac19_10509,YXXYx,YYYYXXyxxyXYX,3,12920 43426 58011
ac19_10510,YXYXyx,YYxYXYxyXyyXX,1,12921
ac19_10511,YYXXXyx,YYXyxYXyXyx,6,12922 36922 46820 58927 103803 151563
ac19_10512,YXYXYx,YYxYxyXXXyx,6,12923 45705 73046 137090 138539 153109
ac19_10513,YYXXYx,YYXYXyxxYxyyX,1,12924
ac19_10514,YXX,YYYxYXyxyXXyXyx,1,12925
ac19_10515,YYXXyx,YYXYYxyyXXyxx,1,12926
ac19_10516,YXYXYx,YYxxxyXyXXXyx,2,12927 55788
ac19_10517,YYXXyxx,YYXXXyxxYXyx,1,12928
ac19_10518,YXXyx,YYXYxyxyXyxYx,5,12930 81585 83821 87321 127968
ac19_10519,YYXXXXX,YYXyxYXYXyyX,1,12931
ac19_10520,YXXyx,YYXXYXXyXXyx,5,12932 45622 69233 142438 152932
ac19_10521,YXXyx,YYXyXXyxxxYX,4,12933 118082 126620 127224
ac19_10522,YYXXyxx,YYYXyyxxyXX,1,12934
ac19_10523,YYXXYx,YYYYXyXyxyx,3,12935 72703 115836
ac19_10524,YXYXYx,YXXXXyxxYxx,6,12936 27357 32159 37646 60728 132181
ac19_10525,YYXXYx,YYXXYxyxYXyyx,1,12937
ac19_10526,YXXyx,YYYXXyXYXyxyX,3,12938 48564 82083
ac19_10527,YXyXXXyx,YYYxxxyxx,3,12939 87647 125286
ac19_10528,YXXYx,YYXXYYxxyxyXyX,1,12940
ac19_10529,YYYXXXX,YYXXXyxx,8,12942 21732 65086 74531 88306 95482 101999 104789
ac19_10530,YXXyx,YYXXXXyxYXyxx,3,12943 22250 58322
ac19_10531,YXXyx,YYYXyxxxyX,11,12944 14289 18127 32618 54306 63683 91674 105995 108664 115760 155949
ac19_10532,YXX,YYXyXYxyXyxYXyx,1,12945
ac19_10533,YXXyxYx,YYYXXyXYxx,4,12946 58576 108257 131803
ac19_10534,YXXX,YYYYYXyyxyXyxyx,1,12947
ac19_10535,YXXyx,YYYYYXXyxyyyx,2,12948 58567
ac19_10536,YXYXX,YYXyXXYxyXyxYx,1,12949
ac19_10537,YXXYx,YYXYXYxYxYXyX,4,12950 57663 143813 152969
ac19_10538,YYXXXYxx,YYYYXXYYXyx,1,12952
ac19_10539,YXYXXYx,YYxxyXyxyX,5,12953 14752 21729 115089 120496
ac19_10540,YXXyx,YYYXyxxyXXX,7,12954 24770 26466 57402 66754 101631 101912
ac19_10541,YYXXXyyxx,YYXXXyXyyx,1,12955
ac19_10542,YYXXX,YXYxYXXyXyx,6,12956 55850 88309 89572 101699 134849
ac19_10543,YYXXYXX,YYXyXyXYxx,3,12957 35766 53136
ac19_10544,YXXYx,YYYYYXYxYXyyX,4,12959 24636 26854 43120
ac19_10545,YXXyx,YYXyyxxYXyXYxx,1,12963
ac19_10546,YYXXyxx,YYXXYYxYxYx,3,12965 18783 20158
ac19_10547,YXyXXyx,YYYxYxxxyyx,8,12966 17102 26549 59144 77860 83713 135159 145223
ac19_10548,YYXXYYx,YYXXyyxxxyX,1,12967
ac19_10549,YYXXX,YYxyXXyxyx,10,12968 20925 39958 78052 101827 110027 115422 118212 139955 140259
ac19_10550,YXXyXyx,YYXyXXyyxyX,2,12969 48928
ac19_10551,YYXXYx,YXYxxYXXXYx,3,12970 55901 91247
ac19_10552,YYXXX,YYXXyxxYXYXyyx,1,12971
ac19_10553,YXyXXyx,YYxyXyxyXYX,4,12972 14105 38335 40930
ac19_10554,YYXXYx,YYYXyXYxxYYXX,1,12973
ac19_10555,YXYXX,YYXyxxyXyXyxYxx,1,12974
ac19_10556,YXXyx,YYXXXXyyXYXyyX,1,12975
ac19_10557,YXX,YYYXXyXyXYx,3,12976 103142 153399
ac19_10558,YXXyXyX,YYYxxxyxyX,3,12977 138417 154064
ac19_10559,YXXyXyX,YYXXXXyxyXyX,2,12978 50083
ac19_10560,YXXyx,YYYXXyXXXXyXXX,1,12979
ac19_10561,YXXXYxx,YYYXXyxYX,8,12981 33900 40706 82293 109804 124273 132366 145721
ac19_10562,YXyxYXXyx,YYXyyXXXYx,1,12982
ac19_10563,YYXXXXX,YYXyXyxyxxx,2,12983 39163
ac19_10564,YYXXX,YYYXyyxYYXXyyx,1,12984
ac19_10565,YXXyx,YYYXXXyyxYxyXX,1,12985
ac19_10566,YYXXXXyxx,YXXXXXXYx,10,12986 18142 33648 40672 47321 50197 68266 72303 89326 99309
ac19_10567,YXXyx,YYYXXXXyxyx,6,12987 26849 47327 52139 72232 102480
ac19_10568,YXXYx,YYXYYXyxyXXYx,3,12988 31659 152524
ac19_10569,YXXYx,YYXXYxYXXyx,6,12989 29718 30219 64863 117794 125617
ac19_10570,YXXyXyxx,YYYxYxyxyXX,1,12992
ac19_10571,YXXyx,YYXXyxxYXXyX,5,12993 95317 108378 121535 151362
ac19_10572,YYXXYx,YYXyXyxYXXYxx,1,12994
ac19_10573,YXYXyx,YYXXyyXYXYxxx,2,12995 54108
ac19_10574,YXXYx,YYXyyxYYXXyxx,1,12996
ac19_10575,YXYXX,YYxYxyXyxyXXyx,2,13001 73463
ac19_10576,YXyXXXyx,YYXyyxxxYXXyx,1,13002
ac19_10577,YYXXyxx,YXYxYXXXyxx,3,13004 49827 64948
ac19_10578,YXXyx,YYYXXyxyyxyX,6,13006 22432 96408 97103 105059 154535
ac19_10579,YXYXYx,YYYXXyXYYYx,6,13007 61369 66054 77837 98763 140215
ac19_10580,YXX,YYxyXYXyXyx,7,13008 52052 58722 61232 64909 123092 130301
ac19_10581,YYXXyxx,YYYYYxxxyXX,2,13010 59555
ac19_10582,YXXyx,YYYYYXyyyxyx,6,13011 25164 103805 109314 127834 139953
ac19_10583,YYXXX,YYXYXXYxyXyyx,3,13012 20000 95399
ac19_10584,YXXYxxyxx,YXXyXXXyxxYXXyxx,1,13014
ac19_10585,YXXyx,YYYXyXXyyXyX,4,13015 35353 49653 114074
ac19_10586,YXXXyXyx,YYXXXyXXyyx,2,13016 122531
ac19_10587,YXX,YYxYXXyyXYxyXyx,3,13017 83575 105835
ac19_10588,YXXYx,YYXXyxxxyXXYx,3,13018 131939 144432
ac19_10589,YXXYx,YYXyXYxxyXYXYx,1,13019
ac19_10590,YYXXXyXX,YYXYXyyXX,2,13020 124510
ac19_10591,YXXyXYx,YYXYxxyXXXX,2,13022 107091
ac19_10592,YYXXX,YYXyyXXyXYxYx,3,13023 34555 132836
ac19_10593,YXXyxYx,YYxxxYXXYXyx,2,13025 75944
ac19_10594,YXXYx,YYXYXXXXyxYxx,3,13026 147331 154543
ac19_10595,YXXyx,YYYYYXyXyxyyx,4,13029 101219 110386 152036
ac19_10596,YXXXX,YYYYXyyxyxyyxx,1,13030
ac19_10597,YYXXXyX,YYxyXYXXyX,4,13032 32504 55998 73379
ac19_10598,YXXyx,YYYXXXyXyyxYX,1,13033
ac19_10599,YXXyx,YYYYXyxyyXXXXXX,1,13034
ac19_10600,YXYXYx,YYYYxYXYXXXyx,1,13035
ac19_10601,YXXXyxx,YYXyxyXyXXXX,1,13036
ac19_10602,YXYxYXXyx,YYxyXYxYXX,5,13037 36489 47611 73835 92249
ac19_10603,YXX,YYXXyXXyXYxx,3,13038 70244 116532
ac19_10604,YXXyx,YYXyxxxyyXX,7,13039 43179 62995 84850 93961 123725 127831
ac19_10605,YXyXXyx,YYYxyyXXXyyX,2,13040 72928
ac19_10606,YXX,YYYXyXyxyXYx,4,13043 25097 88968 108165
ac19_10607,YXXyx,YYYXyXYXyXyXX,4,13044 121554 139984 154365
ac19_10608,YXXXyxYx,YXYXyxYxYXX,3,13045 38318 151667
ac19_10609,YXXyx,YYYYXXYxyyyxxyx,2,13046 47453
ac19_10610,YXXyx,YYYXXyyXXYXXyx,1,13047
ac19_10611,YXYXyx,YYXYYxxyXXyXX,2,13048 88735
ac19_10612,YXYXX,YYXyXyXyxxxxx,2,13049 108025
ac19_10613,YXXYx,YYYYXXXXyyxYx,2,13050 46790
ac19_10614,YXYXYXXX,YYYXXXXyyxx,2,13051 120843
ac19_10615,YXXyx,YYXXXYxyXyXyyX,1,13052
ac19_10616,YXXX,YYYXyXXyX,4,13053 34707 90365 109049
ac19_10617,YXXXyXXYx,YXyxxYXXXX,2,13054 33768
ac19_10618,YXXX,YYYXyyxyXYxyx,2,13055 144081
ac19_10619,YYXXYYx,YYYYXXyx,10,13057 24081 39547 41000 54149 112774 122689 127803 131390 140149
ac19_10620,YXXyx,YYYXyyXyXYYxyx,2,13059 144330
ac19_10621,YXXXyxx,YYXyxxYxyx,5,13060 26199 53999 121254 128661
ac19_10622,YXXyx,YYXyXXYXyxYxyX,1,13061
ac19_10623,YXXyx,YYXXXXyXyyxYYx,1,13062
ac19_10624,YYXXXYx,YYXXXyxxyXYx,1,13063
ac19_10625,YXXyx,YYXyxyXyXyxYXX,1,13064
ac19_10626,YXYXYx,YYYYXyXXyxx,3,13065 16630 18262
ac19_10627,YXXYx,YYXyXyxxyxyXyx,1,13066
ac19_10628,YYXXYx,YYXYXyyxx,8,13067 15478 26370 42984 47332 90037 99808 101891
ac19_10629,YYXXyxx,YYYYXXyyyx,1,13068
ac19_10630,YYXXYXX,YYXYYXXyXyx,3,13069 20379 97426
ac19_10631,YXX,YYxxYXYXyXyXyx,1,13071
ac19_10632,YXYXyx,YYYxYYXyxyXXyyx,1,13072
ac19_10633,YXXyx,YYYXYYxyyyxxyx,2,13073 147179
ac19_10634,YXXyx,YYXyyxYxyyxx,4,13074 22824 91910 153752
ac19_10635,YXXyx,YYXyxxYXXXyX,5,13075 29189 89907 127890 151441
ac19_10636,YYXXyxx,YYXXyyxyXYx,1,13076
ac19_10637,YYXXX,YXyXyxYXyxxx,7,13077 17137 88012 130323 135636 147495 151182
ac19_10638,YXXyXyX,YXYxxyxx,16,13078 29519 36369 49285 54293 68794 80416 83004 86254 98459 108444 115522 117838 118358 153191 156592
ac19_10639,YXXyx,YYXyxyXYxYxyXX,1,13079
ac19_10640,YXXyx,YYXXYYxxyXyyXX,1,13080
ac19_10641,YXyXXyx,YYxyXyxyxYX,7,13081 19768 26404 33008 36071 57965 65342
ac19_10642,YXXyx,YYXyXYXYxyXyx,5,13082 26829 65218 98276 125538
ac19_10643,YXXyxYx,YYYXyXYxxx,4,13084 33261 126546 144864
ac19_10644,YXXyx,YYXYxxYxyyxyXX,1,13085
ac19_10645,YXXyx,YYYXyyXyXYxxx,3,13087 34722 75278
ac19_10646,YXXyXyx,YYYXXyXyxyyx,1,13088
ac19_10647,YXXyx,YYXXXXyXYxyX,5,13089 57092 58294 68676 107848
ac19_10648,YXXyx,YYXyxYxxyXXX,5,13090 23204 38860 53942 66427
ac19_10649,YXXYx,YYYYXyXYXYYXYx,2,13091 128693
ac19_10650,YXYXyx,YYYYxYxyyXyXX,2,13092 116552
ac19_10651,YXXYx,YYYXXyXXYYYx,2,13093 111921
ac19_10652,YXYXyx,YYYYxyXXXYXyX,2,13094 55028
ac19_10653,YYXXX,YYXyXXyXyxYYx,3,13095 63035 121735
ac19_10654,YXXyx,YYXyXXXXyxYXXX,1,13097
ac19_10655,YYXXXXX,YYXXyyxYXX,3,13099 13783 126389
ac19_10656,YXYXYx,YYYXYYXXyXYxx,1,13100
ac19_10657,YYXXYx,YYYYYYXXYYxyX,1,13101
ac19_10658,YXXyx,YYXXYXyyXyXXYx,1,13102
ac19_10659,YXXXyXyX,YYXyXYxyxyx,2,13103 131889
ac19_10660,YYXXyxxyx,YYXXyyxxYx,1,13104
ac19_10661,YXXyx,YYYYXyyyXXyyXX,1,13105
ac19_10662,YXYXX,YYXYxYxyXyXyX,3,13106 46440 67164
ac19_10663,YXYXyx,YYYxxYXyyXXYxyX,2,13107 154993
ac19_10664,YYXXXyx,YYXYYxxyyXyX,1,13108
ac19_10665,YXXyXyxx,YYYxxxYXYxx,2,13109 30082
ac19_10666,YYXXX,YYYxyXyyxyx,6,13110 38481 51360 57327 63970 69350
ac19_10667,YXXYx,YYYYXXYXYXXYx,3,13111 23801 155970
ac19_10668,YXXyx,YYYXyyXXyyx,6,13112 55097 56172 95244 143058 154979
ac19_10669,YXXXyxYx,YYXXXyxYXyx,2,13114 88780
ac19_10670,YXYXX,YYYXXXXYYXyyx,2,13115 22283
ac19_10671,YXXYx,YYXYYxYXXyyx,4,13116 47487 86649 142953
ac19_10672,YXYXYx,YYxYXyyXXYxyx,1,13118
ac19_10673,YXXXyxYx,YYXXXYXyXYx,1,13119
ac19_10674,YXX,YYXyXYXyxyXyxYx,1,13120
ac19_10675,YYXXXyxx,YXyxxxyXyxx,1,13121
ac19_10676,YYXXyx,YYXXyyXXYxx,2,13122 63955
ac19_10677,YYXXXyyxx,YYXXXyyXYx,1,13123
ac19_10678,YXXYx,YYXyXyyxYXXYxx,1,13125
ac19_10679,YXXyx,YYYYXyyyxxxyyX,1,13126
ac19_10680,YXX,YYYXyXXyyXXYxYx,1,13127
ac19_10681,YYXXXYx,YYXyyXYx,8,13128 29680 32604 73246 88069 138254 140310 148912
ac19_10682,YXX,YYXXyxYXyXXYx,1,13129
ac19_10683,YXyxYXXyx,YYXXYxyXYxyXyX,2,13130 155871
ac19_10684,YXXyx,YYXyyXYXXyXYx,3,13131 35457 97212
ac19_10685,YXXXyxx,YYXyXXXYXyx,7,13132 15655 35368 103711 106744 127320 135578
ac19_10686,YXyXYxx,YYYYYYXYxx,2,13133 21114
ac19_10687,YYXXYXX,YYYXXyyxyyxx,1,13134
ac19_10688,YYXXyx,YYXXyXXYYxxyx,1,13135
ac19_10689,YXyXYxx,YYYxYYXXyxx,2,13136 133004
ac19_10690,YXXYx,YYXYXXyxyyxYx,3,13137 31574 82096
ac19_10691,YYXXyxx,YYXXYXXYxxYx,1,13138
ac19_10692,YXyXXyx,YYXyxyxxYYxxx,2,13140 48090
ac19_10693,YXXYx,YYYXYxyXyxyX,11,13141 20364 48315 67931 98937 101421 112300 126065 136351 139240 150912
ac19_10694,YYXXX,YYYYYYXXyyyyyx,1,13142
ac19_10695,YXYXXYx,YYYxYXyxyXX,3,13144 61141 82653
ac19_10696,YXXYx,YYXXYXyXYxYxYX,1,13147
ac19_10697,YXYXYx,YYYYXyyXXYYYx,3,13148 56541 68016
ac19_10698,YXYXyx,YYYxyXYxyXXyX,1,13149
ac19_10699,YYXXyxx,YYXyyxxxxyXX,1,13150
ac19_10700,YYXXyxx,YXYxyXYxx,10,13151 29029 30399 43884 48316 60332 60871 61453 68497 103333
ac19_10701,YYXXYx,YYXXYxYXyyxyx,1,13152
ac19_10702,YYXXXYxx,YXYxxYXXXYx,1,13153
ac19_10703,YYXXX,YXyXYXXyxYx,12,13154 24958 41543 63132 82735 106829 117399 118440 119453 126633 136411 146350
ac19_10704,YYYXyXyyx,YXXXXyXyx,3,13155 30340 82687
ac19_10705,YXXXyxx,YYXXXyyXXYX,2,13156 115749
ac19_10706,YXXYxxyX,YYXYYXXyx,4,13157 73974 101821 148936
ac19_10707,YYXXyx,YYXYYXyxYXXyx,1,13158
ac19_10708,YXYxxyXyx,YYXyxYXXyx,14,13160 20039 22153 30131 32478 77816 90461 90637 106824 117187 118513 128339 144515 151388
ac19_10709,YYXXYx,YYXyxYXyxxyyX,1,13161
ac19_10710,YYXXXyXYX,YXYxYXyXyX,1,13162
ac19_10711,YYXXYx,YYXYxYYXXyxYX,1,13166
ac19_10712,YXXyx,YYXXXXyXXYxyX,3,13167 49112 156193
ac19_10713,YXXXyxx,YYXyXXYxyxxx,1,13168
ac19_10714,YXXyx,YYYXyXYxyyyXyx,2,13169 71712
ac19_10715,YXXyx,YYYXyXYXyxyXXX,1,13170
ac19_10716,YXXyx,YYXyyxyXXYXYx,4,13171 33735 76807 80255
ac19_10717,YXX,YYYYYXYxyXyXyyX,1,13172
ac19_10718,YYXXX,YYYXXXYXXyx,6,13173 62768 126079 128254 128510 141639
ac19_10719,YXXyXyxx,YYYxxxYXyxx,2,13174 16914
ac19_10720,YYXXyx,YYXYxyXXyxx,4,13175 18409 41752 124775
ac19_10721,YXXyx,YYXyxyXYXyXXyX,1,13176
ac19_10722,YXXyx,YYXyXXyxxyxx,6,13177 31864 32575 68105 120110 135233
ac19_10723,YXXyx,YYYXyxYxyXXXyx,1,13178
ac19_10724,YYXXYx,YYXyXYYXXYYxx,1,13179
ac19_10725,YXYXyx,YYXXYxxxyyXyx,1,13182
ac19_10726,YXYXyx,YYYYXyXXXyx,3,13184 44338 104133
ac19_10727,YXXyx,YYYXyyyxxYxxxx,1,13186
ac19_10728,YYXXXyX,YYXyxxyXX,6,13189 46251 49759 54023 130107 142670
ac19_10729,YXYXyx,YYYXXXyXYXyXYxx,3,13191 34593 124236
ac19_10730,YYXXX,YYXXyxYXXXXXYx,1,13193
ac19_10731,YXXyx,YYXyXyxYXyXXYX,1,13194
ac19_10732,YYXXXYx,YYYYYxyyXyX,2,13195 119221
ac19_10733,YXYXXYx,YXXyXXYxxx,7,13196 28111 34815 41140 50672 90156 144378
ac19_10734,YXXyxYx,YYxYXYxxxYXX,2,13197 140295
ac19_10735,YXX,YYXXyXyXYXyxYYx,1,13198
ac19_10736,YXXyx,YYYXyxxxxyxxxx,1,13199
ac19_10737,YXXyx,YYXyXYXXXXyx,5,13200 15191 81137 101011 148791
ac19_10738,YXX,YYYXyyxyXyyxYx,1,13201
ac19_10739,YXXyx,YYYXyyxYxyxyyX,2,13202 101325
ac19_10740,YXXyx,YYXXyxYYxyXyX,3,13203 111949 132939
ac19_10741,YXXyx,YYXYXXyXYxyyX,3,13204 51809 68078
ac19_10742,YXXyx,YYYXYxyyXyyXXYx,1,13205
ac19_10743,YYXXXXyx,YXyXXYxxxyX,2,13206 106618
ac19_10744,YYXXX,YYXyyXyXYxxyxx,1,13208
ac19_10745,YXYXXYx,YYYXXYYxyXX,1,13209
ac19_10746,YXyXXXyx,YYXyxYXyxYXyyXYXyyX,1,13210
ac19_10747,YYXXXyx,YYxyXYXXyx,5,13212 75719 79962 100466 139714
ac19_10748,YXYXX,YYXXyyXYxx,5,13213 67168 71479 95491 120001
ac19_10749,YXXyx,YYYXyxxYXyxyX,3,13214 89314 107960
ac19_10750,YYXXyxxyX,YYXXXXyXXX,1,13215
ac19_10751,YXYXX,YYXXXyXXYYx,3,13216 29280 75397
ac19_10752,YXXyXYx,YYxyxyXyxYX,5,13217 43560 48324 64569 77702
ac19_10753,YXXyXyX,YYXXyxyXXyXX,2,13218 30161
ac19_10754,YXXYx,YYYYXXXYXXYYxx,1,13219
ac19_10755,YXXYxxyx,YYxyXXYxxyx,3,13220 31234 41441
ac19_10756,YXX,YYXyXYxyXyxyxYx,1,13221
ac19_10757,YXXyx,YYYXXXXyyxyXYx,1,13222
ac19_10758,YXXyx,YYYYYXyyXyXyXYxyXX,1,13223
ac19_10759,YYXXyx,YYXXXyyXYYxYX,2,13224 128671
ac19_10760,YXXyx,YYYXXyyxxyxyx,3,13227 56544 74416
ac19_10761,YYXXYx,YYXXXXyyxYxYx,1,13228
ac19_10762,YXXyx,YYYXXXyXyXX,8,13229 30467 36767 80861 111353 111874 117142 129157
ac19_10763,YXXyx,YYYXXXXyyxxyyx,1,13230
ac19_10764,YXXyx,YYXYxxyyXyXYx,3,13231 74337 130589
ac19_10765,YXyXXyx,YYYXyyxyX,4,13232 108032 137626 156109
ac19_10766,YXXyx,YYYXyyXyxyx,20,13235 13541 21721 47740 49853 50134 54307 62321 69888 73397 78704 82391 82906 102343 107015 115418 120741 129194 129458 129558
ac19_10767,YYXXXyx,YYXXYxyXXyxx,1,13240
ac19_10768,YYXXXYxx,YYYYXXXyxyx,1,13241
ac19_10769,YXXyx,YYYXXXXYxyXyyx,1,13244
ac19_10770,YYXXXYx,YYXyXYXyxYx,3,13245 64311 126572
ac19_10771,YXXYx,YYYYXyXyyyXYxx,2,13246 113024
ac19_10772,YXXyx,YYXYxxyXyxx,6,13247 41393 42932 53296 131814 155422
ac19_10773,YXYXYx,YYxxYXXXyXyxx,2,13248 32675
ac19_10774,YYXXYx,YYYXyyyxxYX,2,13249 123177
ac19_10775,YYXXXyx,YXYXyXXYx,2,13251 134139
ac19_10776,YXYXYx,YYXXXyxyXYxxx,2,13252 76565
ac19_10777,YYXXYYx,YYYYXyyXyxx,2,13253 60673
ac19_10778,YXXX,YYXXyyXYxYXyX,1,13254
ac19_10779,YXX,YYYYYXyXyXYXyyX,1,13255
ac19_10780,YXX,YYYYxYXyyXyyyxx,4,13257 91122 108717 114903
ac19_10781,YYXXX,YYYXXXYXyxYXyX,1,13258
ac19_10782,YXXXyxx,YYXYxyXyxx,3,13259 96986 124578
ac19_10783,YXX,YYXyXyxxYXyyXYx,1,13260
ac19_10784,YXXyx,YYXyyxYXXyxyx,3,13261 16021 153624
ac19_10785,YXX,YYXyXyyXYxxYxyx,1,13262
ac19_10786,YXYxyx,YYXyxyXXyXyyX,1,13263
ac19_10787,YXXyx,YYYXXXyXyyXYX,1,13264
ac19_10788,YXXYx,YYXyxxYXXXyxx,3,13265 39705 107606
ac19_10789,YXXyxYx,YYYYxxyXYXYx,1,13266
ac19_10790,YXYXYx,YYXXXXYxYYxyx,1,13267
ac19_10791,YXXYx,YYYXXYYXYXyx,4,13268 93939 103629 107115
ac19_10792,YXYXXYx,YYxyXyXXYx,4,13269 82720 87931 141236
ac19_10793,YYXXYx,YYYYXYXXYYx,2,13271 112319
ac19_10794,YXYXX,YYxxxyXXyXXyxx,1,13272
ac19_10795,YXXyx,YYXyyxxYXyxYxx,1,13273
ac19_10796,YYXXXyx,YYYXXyxxyyX,1,13274
ac19_10797,YXYXyx,YYYXyXyxYxyXX,2,13275 148614
ac19_10798,YXXXXYx,YYXyyXYXyxYx,1,13276
ac19_10799,YXYXyx,YYYYxyXXyXX,5,13277 14547 62080 96403 146219
ac19_10800,YXYXX,YYYXyXyyXYx,7,13278 48899 56213 56926 84463 136204 137923
ac19_10801,YXYXX,YYXXyxyXyXYxYx,1,13279
ac19_10802,YXX,YYYXyxyXyxx,2,13280 113582
ac19_10803,YXXYXXX,YYYXYXXXyyyx,1,13281
ac19_10804,YXXyXYx,YYxxyXyXYXXX,2,13283 60127
ac19_10805,YXXyx,YYXyxyXyxyxYx,5,13285 41259 74617 96233 97776
ac19_10806,YXX,YYYXYXyXyXXyxYx,1,13286
ac19_10807,YYXXX,YYXYXYxxyyXyX,3,13288 24533 140681
ac19_10808,YYXXX,YYXyXYxxyX,11,13289 31046 39376 57080 59601 71012 76822 109718 118506 130679 137158
ac19_10809,YXXyx,YYYXyyXyXXyxxx,1,13290
ac19_10810,YXYXXXX,YYXyyXyxxxx,2,13291 115236
ac19_10811,YXXYxxyx,YYYxxxxyXXXYx,1,13293
ac19_10812,YXXyx,YYXyxxxyyxx,7,13295 24132 25968 118700 122574 127126 132315
ac19_10813,YXXyxYx,YYxyxxYXXXyx,2,13296 103412
ac19_10814,YXXyx,YYXXyxyXYXyyX,3,13297 64520 121859
ac19_10815,YYXXyXyyx,YYXyxYxxyx,2,13298 143018
ac19_10816,YXXXyxx,YYXXyXYxyXX,3,13299 66808 141594
ac19_10817,YXYXyx,YYYXYxyXXyXYx,2,13300 93820
ac19_10818,YYXXyx,YYXyXYxxYXXyX,1,13302
ac19_10819,YXYXyx,YYYXXXXyxYxyx,1,13303
ac19_10820,YYXXXXYX,YYxyXyxxxyX,1,13304
ac19_10821,YYXXYx,YYXyyxYYXyx,5,13306 97877 109607 122558 143405
ac19_10822,YYXXYXyxx,YXyXXYxxx,1,13307
ac19_10823,YXXyx,YYXYxxyyxYXXyX,1,13309
ac19_10824,YXXYxxyX,YYYXXyyyxxx,1,13311
ac19_10825,YXXyx,YYYYXYXyyyXyxx,1,13313
ac19_10826,YYXXyxx,YYYYYXYxyx,3,13314 16600 141876
ac19_10827,YXXyx,YYYYXXyyyxyyX,2,13315 62807
ac19_10828,YYXXXyx,YYXyyxxxyyx,1,13317
ac19_10829,YXXyx,YYXYXXYxyyXyx,3,13318 103616 115776
ac19_10830,X,YYYXyXXyx,2,13320 51136
ac19_10831,YYXXXyx,YXyXYxxxxyX,12,13321 20293 39900 46631 55245 62736 65776 66484 86916 111128 134829 146895
ac19_10832,YXXXXYx,YYYxYXXyyXyx,1,13322
ac19_10833,YXXyx,YYXyXXyxYXXXXX,1,13324
ac19_10834,YXXyx,YYYYYYXyxyXyXyyX,2,13325 31487
ac19_10835,X,YYXYYXXyxyyx,2,13326 32213
ac19_10836,YYXXyx,YYXYxYxyXXXyx,1,13327
ac19_10837,YYXXXyx,YYYXXXyyxYX,1,13329
ac19_10838,YXXyx,YYXyXYxxyxxyyx,1,13330
ac19_10839,YXXYx,YYXXXXXYxYxyx,3,13334 67676 96115
ac19_10840,YXXyx,YYXXyyxyXXXYYx,1,13335
ac19_10841,YXXyx,YYXXXXYXXyyx,3,13337 77747 111938
ac19_10842,YX,YYxxYXyxyXXyx,1,13338
ac19_10843,YYXXyx,YXYXyXYxYXXyx,1,13340
ac19_10844,YXXyx,YYXYXyxyyxYx,6,13341 91337 117678 121741 142252 146955
ac19_10845,YXYXYx,YYYYYXyXXYYYx,2,13342 19514
ac19_10846,YYXXXXyx,YYxxyxxyXyx,1,13343
ac19_10847,YXXyx,YYYYXyxyXyyXyXX,1,13344
ac19_10848,YYXXYx,YYxyXYxxYXXYX,1,13345
ac19_10849,YYXXYXX,YYYXyyXyyxxx,1,13347
ac19_10850,YXYXX,YYYXXXyXyyxxYx,1,13348
ac19_10851,YXXYx,YYXYXyxYYXyx,4,13349 75712 91082 152603
ac19_10852,YYXYXyXyx,YYXXXyXYx,4,13350 46156 72874 96330
ac19_10853,YXXX,YYYXXXYYXyyyX,1,13351
ac19_10854,YYXyxxxyX,YXyXXXXyx,3,13352 94390 123627
ac19_10855,YXXyx,YYXYXXyXyXyXYX,1,13353
ac19_10856,YXYXX,YYXYXyXXXyyxYxx,1,13354
ac19_10857,YYXXyxxyx,YYxYXyxxyx,1,13355
ac19_10858,YXXyx,YYXXXYXyyXX,7,13356 29354 56484 68277 77310 126770 139436
ac19_10859,YYXXX,YYXYxYXyyxyXX,4,13357 17873 62686 72417
ac19_10860,YYXXXXyx,YYYXXyyXYXX,1,13358
ac19_10861,YYXXX,YXyXYXXyXYxxx,5,13359 69327 119247 124104 144760
ac19_10862,X,YYXXXXXyX,1,13360
ac19_10863,YXXyx,YYXYxyXyyXyxx,4,13361 21708 46603 108974
ac19_10864,YYXXyxx,YYXYYXXyxyyx,1,13362
ac19_10865,YXXXyxx,YYXXXyxyXyXX,1,13363
ac19_10866,YXXYx,YYYXXYYxyXXyxx,1,13364
ac19_10867,YXXYx,YYXXXyxxYXYx,3,13365 46933 56320
ac19_10868,YYXXX,YYXyxxyXXyxx,3,13366 52007 135468
ac19_10869,YXXYx,YYXyxYXXYYxyX,3,13368 39735 64414
ac19_10870,YXXyx,YYXXXXyXXXXXXX,1,13369
ac19_10871,YXXyx,YYYXyyXYxyXX,3,13370 61204 142668
ac19_10872,YXXyx,YYXyyXYXXYXyx,3,13371 17433 102360
ac19_10873,YXXX,YYXyxyXyXYx,2,13372 67946
ac19_10874,YYXXyx,YYXYYXXXXXXYx,1,13373
ac19_10875,YYXXXyxx,YYXXXXYYx,1,13375
ac19_10876,YXXYx,YYXXyXXYXYxxxx,1,13376
ac19_10877,YXXX,YYYYXyyXyyx,3,13377 117065 147742
ac19_10878,YXXYx,YYYXYXyXyyxx,4,13378 22784 45214 102594
ac19_10879,X,YYXYYxyXyyx,2,13379 43881
ac19_10880,YXyXXXyx,YYYxyxxYXyxYXyXyx,1,13380
ac19_10881,YXXyx,YYYXXXYXyyxyxx,1,13381
ac19_10882,YXYXyx,YYXXXXXyxYx,3,13382 47232 99307
