orbit_id,kind,source_side,rep_r1,rep_r2,mu,n_parents,L,K,MK,S,xyimb
orb_1046,moved_cov,unsolved,YYXXyx,YYXyxxxxxxxxYXyXXXXXX,27,1,27.0,6.0,4.0,1.3333333333333333,0.4074074074074074
orb_1047,moved_cov,unsolved,YYXXyx,YYXyxxyXXYYXXYYXXYYXX,27,1,27.0,8.0,6.0,1.625,0.037037037037037035
orb_1048,moved_cov,solved,YYXXyxyxxxYx,YXXyxxxYXXXyxxx,27,1,27.0,8.0,4.0,1.125,0.3333333333333333
orb_1049,moved_cov,unsolved,YYXXyyXYYxxxx,YYXXYxxxYYxYYx,27,1,27.0,7.0,4.0,1.8571428571428572,0.037037037037037035
orb_1050,moved_cov,unsolved,YYXyxYXXyx,YXXXXXyxYxxxxxxyX,27,1,27.0,8.0,4.0,1.125,0.3333333333333333
orb_1051,moved_cov,solved,YYYXXXYYxyyx,YYYXyyyxYYYXyyx,27,1,27.0,7.0,4.0,1.2857142857142858,0.3333333333333333
orb_1052,moved_cov,solved,YXXXXXXyxxxxx,YYXXXXXXXXXyxxx,28,1,28.0,4.0,2.0,1.25,0.6428571428571429
orb_1053,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXYxxxxxyyX,28,1,28.0,5.0,3.0,1.4,0.5
orb_1054,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXYxxxxxyyx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1055,moved_cov,solved,YXXXXXXyxxxxx,YYXXXXyxxxxxxxx,28,1,28.0,4.0,2.0,1.25,0.6428571428571429
orb_1056,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXXXyxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1057,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXXyxxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1058,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXYxxxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1059,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXYxxxxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1060,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyxxxxyX,28,1,28.0,5.0,3.0,1.4,0.5
orb_1061,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyxxxxyx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1062,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXyXXXXXXyxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1063,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXyXXXXXyxxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1064,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXyxxxxxxyXXX,28,1,28.0,5.0,3.0,1.4,0.5
orb_1065,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXyxxxxxyXXXX,28,1,28.0,5.0,3.0,1.4,0.5
orb_1066,moved_cov,unsolved,YXXXXXyxxxx,YYXyyXXXXXXXXyxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1067,moved_cov,unsolved,YXXXXXyxxxx,YYXyyXXXYxxxxxxxx,28,1,28.0,5.0,3.0,1.4,0.5
orb_1068,moved_cov,unsolved,YXXXyXXyX,YYxyxYxyXYXXyyxYXyX,28,1,28.0,11.0,8.0,1.1818181818181819,0.07142857142857142
orb_1069,moved_cov,unsolved,YXXyXYxxxyX,YYXyxYXyxYXyxYXyx,28,1,28.0,12.0,8.0,1.0833333333333333,0.07142857142857142
orb_1070,moved_cov,unsolved,YXXyXYxxxyx,YYXyxYXyxYXyxYXyx,28,1,28.0,12.0,8.0,1.0833333333333333,0.07142857142857142
orb_1071,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXYxxyXXyyxx,28,1,28.0,8.0,4.0,1.375,0.21428571428571427
orb_1072,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXYxxyyXXyxx,28,1,28.0,8.0,4.0,1.375,0.21428571428571427
orb_1073,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXyxxyyXXyxx,28,1,28.0,8.0,4.0,1.375,0.21428571428571427
orb_1074,moved_cov,unsolved,YXYxYXXYx,YYYYYYYXYxyyyyyyXyx,28,1,28.0,8.0,4.0,1.125,0.35714285714285715
orb_1075,moved_cov,unsolved,YXyXXXYxxyx,YYXyxYXyxYXyxYXyx,28,1,28.0,12.0,8.0,1.0833333333333333,0.07142857142857142
orb_1076,moved_cov,solved,YXyxYXXXyxx,YYxyXYxyXYxyXYxyX,28,1,28.0,12.0,8.0,1.0833333333333333,0.07142857142857142
orb_1077,moved_cov,unsolved,YXyxYXXyx,YYYYYYYXyxyyyyyyXYx,28,1,28.0,8.0,4.0,1.125,0.35714285714285715
orb_1078,moved_cov,unsolved,YXyxYXyxYXXyx,YYXYxyyXYxyyXYx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1079,moved_cov,unsolved,YXyxYXyxYXXyx,YYXYxyyXyxYYXyx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1080,moved_cov,unsolved,YXyxYXyxYXXyx,YYYXYxyyXYxyXyx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1081,moved_cov,unsolved,YXyxYXyxYXXyx,YYYXyxyXyxYYXyx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1082,moved_cov,unsolved,YXyxYXyxYXXyx,YYYXyxyyXYxYXyx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1083,moved_cov,unsolved,YXyxYXyxYXXyx,YYYXyxyyXYxyXyx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1084,moved_cov,unsolved,YXyxYXyxYXXyx,YYYYXyxyXYxyXyx,28,1,28.0,12.0,6.0,1.0833333333333333,0.07142857142857142
orb_1085,moved_cov,solved,YYXXXXXXXyX,YXXXXXXXXyxxxxxxx,28,1,28.0,4.0,2.0,1.25,0.6428571428571429
orb_1086,moved_cov,solved,YYXXXXXXyXX,YXXXXXXXXyxxxxxxx,28,1,28.0,4.0,2.0,1.25,0.6428571428571429
orb_1087,moved_cov,unsolved,YYXXyXYXXyX,YXXyXXXXYxxyxxxxx,28,1,28.0,8.0,4.0,1.125,0.35714285714285715
orb_1088,moved_cov,unsolved,YYXXyxYXXyx,YXXyXXXXYxxyxxxxx,28,1,28.0,8.0,4.0,1.125,0.35714285714285715
orb_1089,moved_cov,unsolved,YYXXyxYXXyx,YXXyXXYxxyXXYxxyx,28,1,28.0,10.0,6.0,1.1,0.21428571428571427
orb_1090,moved_cov,unsolved,YYYXXXXYxxyyx,YYYXyyyxYYYXyyx,28,1,28.0,7.0,4.0,1.5714285714285714,0.21428571428571427
orb_1091,moved_cov,unsolved,YYYXXXyxxxyyx,YYYXyyyxYYYXyyx,28,1,28.0,7.0,4.0,1.5714285714285714,0.21428571428571427
orb_1092,moved_cov,solved,YXXXXXXyxxxxx,YYXXXXXXXXXyxxxx,29,1,29.0,4.0,2.0,1.25,0.6551724137931034
orb_1093,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyyX,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1094,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyyx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1095,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXYxyXXyxxxx,29,1,29.0,6.0,4.0,1.1666666666666667,0.5172413793103449
orb_1096,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXXXyxxxx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1097,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXYxxxxxx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1098,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyXXyxxxx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1099,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyxxxxxyX,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1100,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyxxxxxyx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1101,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyyxxxxxx,29,1,29.0,4.0,2.0,1.75,0.5172413793103449
orb_1102,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXyXXXXXXyxxxx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1103,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXyxxxxxxyXXXX,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1104,moved_cov,unsolved,YXXXXXyXXyx,YYxxxyXYxxxxyXYxyx,29,1,29.0,9.0,6.0,1.1111111111111112,0.3103448275862069
orb_1105,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxxxxxxyyX,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1106,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxxxxxxyyx,29,1,29.0,5.0,3.0,1.4,0.5172413793103449
orb_1107,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxyxYXXyx,29,1,29.0,11.0,8.0,1.0909090909090908,0.1724137931034483
orb_1108,moved_cov,unsolved,YXXYXXYxxyx,YYYYYYXXyyyxxyxYXX,29,1,29.0,8.0,4.0,1.75,0.034482758620689655
orb_1109,moved_cov,unsolved,YXXYXXyxxyx,YYYYYxxyXYXXyyyyxx,29,1,29.0,8.0,4.0,1.75,0.034482758620689655
orb_1110,moved_cov,unsolved,YXXYxxyX,YYxyXYxyXYxyXYxyXYxyX,29,1,29.0,13.0,10.0,1.0769230769230769,0.034482758620689655
orb_1111,moved_cov,unsolved,YXXyXyx,YYxyXXYxyxYXyxYXyxYXyx,29,1,29.0,13.0,10.0,1.0769230769230769,0.034482758620689655
orb_1112,moved_cov,unsolved,YXXyxYXXyxx,YYXYxxyyXXyxYYXXyx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1113,moved_cov,unsolved,YXXyxYXXyxx,YYXYxxyyXYxxyyXYxx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1114,moved_cov,unsolved,YXXyxYXXyxx,YYYXXyxyXXyxYYXXyx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1115,moved_cov,unsolved,YXXyxYXXyxx,YYYXXyxyyXYxxYXXyx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1116,moved_cov,unsolved,YXXyxYXXyxx,YYYXXyxyyXYxxyXXyx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1117,moved_cov,unsolved,YXXyxYXXyxx,YYYXYxxyyXYxxyXXyx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1118,moved_cov,unsolved,YXXyxYXXyxx,YYYYXXyxyXYxxyXXyx,29,1,29.0,10.0,6.0,1.3,0.10344827586206896
orb_1119,moved_cov,unsolved,YXYXXyxYXyx,YYXyxxYXyXYxyXYxyX,29,1,29.0,13.0,8.0,1.0769230769230769,0.034482758620689655
orb_1120,moved_cov,unsolved,YXYXyxyXYxx,YYYYXyxYYYYXyxYYYx,29,1,29.0,10.0,5.0,1.1,0.2413793103448276
orb_1121,moved_cov,solved,YYXXXXXXXXyxxx,YXXXXXXXyxxxxxx,29,1,29.0,4.0,2.0,1.25,0.6551724137931034
orb_1122,moved_cov,solved,YYXXXXXXyxxxxx,YXXXXXXXyxxxxxx,29,1,29.0,4.0,2.0,1.25,0.6551724137931034
orb_1123,moved_cov,unsolved,YYXXXXYX,YYXXyxxxyyxxxyyxxxyyx,29,1,29.0,7.0,5.0,1.7142857142857142,0.1724137931034483
orb_1124,moved_cov,solved,YYXXXyXyyxxx,YXXXyxxxYXXXyxxxx,29,1,29.0,7.0,4.0,1.2857142857142858,0.3793103448275862
orb_1125,moved_cov,unsolved,YYXXXyx,YYXXyyxxYXYYXXXXYYXXXX,29,1,29.0,7.0,5.0,1.7142857142857142,0.1724137931034483
orb_1126,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxYXXXYYXXX,29,1,29.0,7.0,5.0,1.7142857142857142,0.1724137931034483
orb_1127,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxyyxxxYXXX,29,1,29.0,7.0,5.0,1.7142857142857142,0.1724137931034483
orb_1128,moved_cov,solved,YYXXXyxxyXYx,YXXXyxxxYXXXyxxxx,29,1,29.0,8.0,4.0,1.125,0.3793103448275862
orb_1129,moved_cov,solved,YYXXXyxxyxYx,YXXXyxxxYXXXyxxxx,29,1,29.0,8.0,4.0,1.125,0.3793103448275862
orb_1130,moved_cov,unsolved,YYYXXXYXXXyyX,YYYXXXyyyxxxYXXX,29,1,29.0,6.0,3.0,2.1666666666666665,0.10344827586206896
orb_1131,moved_cov,unsolved,YYYXXXYXXXyyX,YYYYXXXyyxxxyXXX,29,1,29.0,6.0,3.0,2.1666666666666665,0.10344827586206896
orb_1132,moved_cov,unsolved,YYYXXXYXXXyyx,YYYXXXyyyxxxYXXX,29,1,29.0,6.0,3.0,2.1666666666666665,0.10344827586206896
orb_1133,moved_cov,solved,X,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,30,1,30.0,14.0,14.0,1.0,0.0
orb_1134,moved_cov,solved,YXXXXXXyxxxxx,YYXXXXXXXXXXyxxxx,30,1,30.0,4.0,2.0,1.25,0.6666666666666666
orb_1135,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyXyX,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1136,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyXyx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1137,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyyXX,30,1,30.0,5.0,3.0,1.4,0.5333333333333333
orb_1138,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyyxx,30,1,30.0,5.0,3.0,1.4,0.5333333333333333
orb_1139,moved_cov,solved,YXXXXXXyxxxxx,YYXXXXXyxxxxxxxxx,30,1,30.0,4.0,2.0,1.25,0.6666666666666666
orb_1140,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxyXYx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1141,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxyXyX,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1142,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxyXyx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1143,moved_cov,unsolved,YXXXXXXyxxxxx,YYXYxyXXXXXXyxxxx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1144,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyXyxxxxYXXXXXX,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1145,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyxxxxxxyXXXXYx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1146,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyxyXXXXXXyxxxx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1147,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyxyXXXXYxxxxxx,30,1,30.0,6.0,4.0,1.1666666666666667,0.5333333333333333
orb_1148,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyxxxxxyXX,30,1,30.0,5.0,3.0,1.4,0.5333333333333333
orb_1149,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXyxxxxxyxx,30,1,30.0,5.0,3.0,1.4,0.5333333333333333
orb_1150,moved_cov,unsolved,YXYxYXXYx,YYYYYYYYXYxyyyyyyyXyx,30,1,30.0,8.0,4.0,1.125,0.4
orb_1151,moved_cov,unsolved,YXYxyXXyx,YYXYxyXYxyXYxyXyxYXyx,30,1,30.0,14.0,10.0,1.0714285714285714,0.0
orb_1152,moved_cov,solved,YXyXXYxyXYxyx,YYXyxYXyxYXyxYXyx,30,1,30.0,14.0,8.0,1.0714285714285714,0.0
orb_1153,moved_cov,solved,YXyXXYxyx,YYXyxYXyxYXyxYXyxYXyx,30,1,30.0,14.0,10.0,1.0714285714285714,0.0
orb_1154,moved_cov,unsolved,YXyXYXXyxYxyx,YYXyxYXyxYXyxYXyx,30,1,30.0,14.0,8.0,1.0714285714285714,0.0
orb_1155,moved_cov,unsolved,YXyXYXyXYxxyx,YYXyxYXyxYXyxYXyx,30,1,30.0,14.0,8.0,1.0714285714285714,0.0
orb_1156,moved_cov,unsolved,YXyxYXXyx,YYYYYYYYXyxyyyyyyyXYx,30,1,30.0,8.0,4.0,1.125,0.4
orb_1157,moved_cov,solved,YXyxYXyxYXXyx,YYXyxYXyxyXYxyXYx,30,1,30.0,14.0,8.0,1.0714285714285714,0.0
orb_1158,moved_cov,solved,YXyxYXyxYXXyx,YYXyxYXyxyXyxYXyx,30,1,30.0,14.0,8.0,1.0714285714285714,0.0
orb_1159,moved_cov,solved,YYXXXXXXXXXyxxx,YXXXXXXXyxxxxxx,30,1,30.0,4.0,2.0,1.25,0.6666666666666666
orb_1160,moved_cov,solved,YYXXXXXXyXXXX,YXXXXXXXyxxxxxxxx,30,1,30.0,4.0,2.0,1.25,0.6666666666666666
orb_1161,moved_cov,solved,YYXXXXXXyxxxx,YXXXXXXXyxxxxxxxx,30,2,30.0,4.0,2.0,1.25,0.6666666666666666
orb_1162,moved_cov,solved,YYXXXXYxxyXyxxx,YXXyxxxYXXXyxxx,30,1,30.0,8.0,4.0,1.125,0.4
orb_1163,moved_cov,solved,YYXXYxxxyXXXyxx,YXXXyxxYXXXyxxx,30,1,30.0,8.0,4.0,1.125,0.4
orb_1164,moved_cov,unsolved,YYXXyXYXXyX,YXXyXXXXXXYxxyxxxxx,30,1,30.0,8.0,4.0,1.125,0.4
orb_1165,moved_cov,unsolved,YYXXyxYXXyX,YXXyXYXXyxxxxYxxyXX,30,1,30.0,10.0,6.0,1.1,0.26666666666666666
orb_1166,moved_cov,unsolved,YYXXyxYXXyx,YXXyXXXXXXYxxyxxxxx,30,1,30.0,8.0,4.0,1.125,0.4
orb_1167,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyyxxxxx,31,1,31.0,4.0,2.0,1.75,0.5483870967741935
orb_1168,moved_cov,unsolved,YXXXXXXyxxxxx,YYYXXXXXXXyXXyxxxx,31,1,31.0,5.0,3.0,1.4,0.5483870967741935
orb_1169,moved_cov,unsolved,YXXXXXyXXXXyx,YYxxxyXYxxxxyXYxyx,31,1,31.0,9.0,6.0,1.1111111111111112,0.3548387096774194
orb_1170,moved_cov,unsolved,YXXXXXyXXXyx,YYxxxxyXYxxxxyXYxyx,31,1,31.0,9.0,6.0,1.1111111111111112,0.3548387096774194
orb_1171,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXYxxxxyXXXXyxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1172,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxxyXXXXyxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1173,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxxyXXXYxxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1174,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxyXXXXXyxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1175,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxyXXXYxxxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1176,moved_cov,unsolved,YXXXXXyxxxx,YYXXXYxxxxyXXXXXyxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1177,moved_cov,unsolved,YXXXYxxxyX,YYXyxYXyxYXyxYXyxYXyx,31,1,31.0,13.0,10.0,1.0769230769230769,0.0967741935483871
orb_1178,moved_cov,unsolved,YXXXYxxxyX,YYxyXYxyXYxyXYxyXYxyX,31,1,31.0,13.0,10.0,1.0769230769230769,0.0967741935483871
orb_1179,moved_cov,unsolved,YXXYXXyxYxxxxyx,YXXyxYXXyxYxxxxx,31,1,31.0,10.0,5.0,1.0,0.3548387096774194
orb_1180,moved_cov,unsolved,YXXYxxyx,YXyXXyxYXyxYXyxYXyxYXyx,31,1,31.0,14.0,11.0,1.0,0.0967741935483871
orb_1181,moved_cov,solved,YYXXXXXXyxxx,YXXXXyxxxYXXXXyxxxx,31,1,31.0,6.0,4.0,1.1666666666666667,0.5483870967741935
orb_1182,moved_cov,solved,YYXXXXXXyxxxxx,YXXXXXXXXyxxxxxxx,31,1,31.0,4.0,2.0,1.25,0.6774193548387096
orb_1183,moved_cov,unsolved,YYXXXXXyxxxyx,YXXXXXyXYXXXXXyXYx,31,1,31.0,8.0,5.0,1.125,0.41935483870967744
orb_1184,moved_cov,unsolved,YYXXyx,YYXyxxYXXYYXXYYXXYYXXYYXX,31,1,31.0,9.0,7.0,1.6666666666666667,0.03225806451612903
orb_1185,moved_cov,unsolved,YYXXyx,YYXyyxxxyyxxxyXYYXXXYYXXX,31,1,31.0,8.0,6.0,1.75,0.0967741935483871
orb_1186,moved_cov,unsolved,YYXXyx,YYXyyxxxyyxxxyyxxxyXYYXXX,31,1,31.0,8.0,6.0,1.75,0.0967741935483871
orb_1187,moved_cov,unsolved,YYXXyxYxyx,YXyXYXyXYXyxYxyxYxyxx,31,1,31.0,14.0,10.0,1.0714285714285714,0.03225806451612903
orb_1188,moved_cov,solved,YYXXyxxYXXyX,YXXyxxYXXyxxYXXXyxx,31,1,31.0,10.0,6.0,1.1,0.2903225806451613
orb_1189,moved_cov,unsolved,YYXYxYXXYx,YYYYYYYYXYxyyyyyyyXyx,31,1,31.0,8.0,4.0,1.125,0.41935483870967744
orb_1190,moved_cov,unsolved,YYXYxYXXYx,YYYYYYYYXyxyyyyyyyXYx,31,1,31.0,8.0,4.0,1.125,0.41935483870967744
orb_1191,moved_cov,unsolved,YYXyxYXXyx,YXXXXXXXyXYxxxxxxxxyx,31,1,31.0,8.0,4.0,1.125,0.41935483870967744
orb_1192,moved_cov,unsolved,YYXyxYXXyx,YXXXXXXXyxYxxxxxxxxyX,31,1,31.0,8.0,4.0,1.125,0.41935483870967744
orb_1193,moved_cov,unsolved,YYYXXXYxxxyyyx,YXXXyxxxYXXXyxxxx,31,1,31.0,7.0,4.0,1.5714285714285714,0.2903225806451613
orb_1194,moved_cov,unsolved,YYYXXYxxxxyyyX,YYYYxyyyXYYYxyyyX,31,1,31.0,7.0,4.0,1.5714285714285714,0.2903225806451613
orb_1195,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXYxxxxxxyyX,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1196,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXYxxxxxxyyx,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1197,moved_cov,solved,YXXXXXXXyxxxxxx,YYXXXXXyxxxxxxxxx,32,1,32.0,4.0,2.0,1.25,0.6875
orb_1198,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXyxxxxxxyyX,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1199,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXyxxxxxxyyx,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1200,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyxxxxxyX,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1201,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyxxxxxyx,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1202,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXyxxxxxxyX,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1203,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXyxxxxxxyx,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1204,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXyXXXXXXyxxxxx,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1205,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXyxxxxxxyXXXXX,32,1,32.0,5.0,3.0,1.4,0.5625
orb_1206,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYXXXyxxyyXXXyxx,32,1,32.0,8.0,4.0,1.375,0.3125
orb_1207,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYXXYxxxyyXXXyxx,32,1,32.0,8.0,4.0,1.375,0.3125
orb_1208,moved_cov,unsolved,YXXyXYxxxyX,YYXyxYXyxYXyxYXyxYXyx,32,1,32.0,14.0,10.0,1.0714285714285714,0.0625
orb_1209,moved_cov,unsolved,YXXyXYxxxyx,YYXyxYXyxYXyxYXyxYXyx,32,1,32.0,14.0,10.0,1.0714285714285714,0.0625
orb_1210,moved_cov,unsolved,YXXyXYxxyXYxxyX,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1211,moved_cov,unsolved,YXXyXYxxyXYxxyx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1212,moved_cov,unsolved,YXXyxxYXXXyxx,YYXXYxxYXXyxxyXXyxx,32,1,32.0,10.0,6.0,1.1,0.3125
orb_1213,moved_cov,unsolved,YXXyxxYXXXyxx,YYXXYxxyXXyxxyXXyxx,32,1,32.0,10.0,6.0,1.1,0.3125
orb_1214,moved_cov,unsolved,YXYXyxyXYxx,YYYYYXyxYYYYYXyxYYYYx,32,1,32.0,10.0,5.0,1.1,0.3125
orb_1215,moved_cov,unsolved,YXyXXXYxxyx,YYXyxYXyxYXyxYXyxYXyx,32,1,32.0,14.0,10.0,1.0714285714285714,0.0625
orb_1216,moved_cov,unsolved,YXyXXXYxyxYXyxx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1217,moved_cov,unsolved,YXyXXXYxyxxYXyx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1218,moved_cov,unsolved,YXyXXYXyxYXyxxx,YYxyXYxyXYxyXYxyX,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1219,moved_cov,unsolved,YXyXXYxyXYXyxxx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1220,moved_cov,unsolved,YXyXXYxyxYXyxxx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1221,moved_cov,unsolved,YXyXYXyxxYXyxxx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1222,moved_cov,unsolved,YXyXYxxxxyXYXyx,YYXyxYXyxYXyxYXyx,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
orb_1223,moved_cov,solved,YXyxYXyxYXXXyxx,YYxyXYxyXYxyXYxyX,32,1,32.0,14.0,8.0,1.0714285714285714,0.0625
