from_class,from_side,parent_r1,parent_r2,z,iso_gen,iso_index,n_subs,out_r1,out_r2,to_orbit_id,to_rep_r1,to_rep_r2,to_mu,category
sol_060,solved,YXXXyxx,YYXXXyxx,xx,x,1,4,x,YxyXXYxyXXY,orb_0026,X,YYXXyxYXXyx,12,
sol_060,solved,YXXXyxx,YYXXXyxx,xy,y,0,2,xxYXX,YxxxyXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,yX,y,0,2,YxYXXXy,YxxxyXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,yx,y,0,2,XYxxx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,XXy,y,0,2,XXYx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,Xyx,y,0,2,XYxx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,xxy,y,0,2,xxYX,YxxxyXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,yXX,y,0,2,YYXXXy,YxxxyXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,yxx,y,0,2,Yxxx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,XXXy,y,0,2,XXY,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,XXyx,y,0,2,XYx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,Xyxx,y,0,2,Yxx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,xxxy,y,0,2,xxY,YxxxyXX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,yxxY,y,1,2,yXXX,YXXXyxxYxxx,orb_0006,X,YYYXXyyx,9,
sol_060,solved,YXXXyxx,YYXXXyxx,Yxxxy,y,1,2,Yxx,YXXyxxxYxx,orb_0006,X,YYYXXyyx,9,
sol_060,solved,YXXXyxx,YYXXXyxx,XXXyx,x,0,2,X,YXyXyXyxYx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,XXXyx,x,1,2,x,YXXyXXyXXyxYxx,orb_0006,X,YYYXXyyx,9,
sol_060,solved,YXXXyxx,YYXXXyxx,XXXyx,y,0,2,XY,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,XXyxx,x,0,2,X,YxYxYxyXyX,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,XXyxx,x,1,2,x,YxxYxxYxyXXyXX,orb_0006,X,YYYXXyyx,9,
sol_060,solved,YXXXyxx,YYXXXyxx,XXyxx,y,0,2,Yx,YXXXyxx,orb_0002,X,YYYXyyx,8,solved_to_solved
sol_060,solved,YXXXyxx,YYXXXyxx,yXXYx,y,1,2,YXX,YXXYXXyxxx,orb_0006,X,YYYXXyyx,9,
sol_061,solved,YXXXyxx,YYXXyXXX,Xy,y,0,2,XXYYxyXXX,YXXXyxx,orb_0199,YXXXyxx,YYXyxxxxx,16,
sol_061,solved,YXXXyxx,YYXXyXXX,xx,x,0,4,XXYxxYX,YxyXYxyXY,orb_0191,YXXXYxx,YYXyxYXyx,16,
sol_061,solved,YXXXyxx,YYXXyXXX,xx,x,1,4,XXyxxxy,YXXYxYXXYxY,orb_0321,YXXXYxx,YYXXYxYXXYx,18,
sol_061,solved,YXXXyxx,YYXXyXXX,xy,y,0,2,xxYXXYxyXXXXX,YxxxyXX,orb_0123,YYXXXyx,YXXyxxx,14,solved_to_solved
sol_061,solved,YXXXyxx,YYXXyXXX,yX,y,0,2,xYXXYXXXXXyXX,YxxxyXX,orb_0193,YXXXyxx,YYXXXXXyX,16,
sol_061,solved,YXXXyxx,YYXXyXXX,yx,y,0,2,YXYXXyX,YXXXyxx,orb_0078,YYXXYx,YYYXyyx,13,solved_to_solved
sol_061,solved,YXXXyxx,YYXXyXXX,XXy,y,0,2,XXYXYxyXXX,YXXXyxx,orb_0199,YXXXyxx,YYXyxxxxx,16,
sol_061,solved,YXXXyxx,YYXXyXXX,xxy,y,0,2,xxYXYxyXXXXX,YxxxyXX,orb_0123,YYXXXyx,YXXyxxx,14,solved_to_solved
sol_061,solved,YXXXyxx,YYXXyXXX,yXX,y,0,2,YXXXYXXXXXyX,YxxxyXX,orb_0193,YXXXyxx,YYXXXXXyX,16,
sol_061,solved,YXXXyxx,YYXXyXXX,yxx,y,0,2,YYXXyX,YXXXyxx,orb_0078,YYXXYx,YYYXyyx,13,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,Xy,y,0,2,XXYYxyxxx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,xx,x,0,4,XXYxyxyXY,YxyXYxyXY,orb_0258,YXXYxxyX,YYXyxYXyx,17,
sol_062,solved,YXXXyxx,YYXXyxxx,xx,x,1,4,XYXXYxyxy,YYXyxxYXyxx,orb_0431,YXXyxYx,YYXYXyxYYXyx,19,
sol_062,solved,YXXXyxx,YYXXyxxx,xy,y,0,2,xxYXXYxyx,YxxxyXX,orb_0118,YYXXXyX,YXXyxxx,14,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,yX,y,0,2,YxYXXyx,YxxxyXX,orb_0083,YYXXyx,YXXXyxx,13,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,yx,y,0,2,XYxxYxyxx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,XXy,y,0,2,XXYXYxyxxx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,Xyx,y,0,2,XYxYxyxx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,xxy,y,0,2,xxYXYxyx,YxxxyXX,orb_0118,YYXXXyX,YXXyxxx,14,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,yXX,y,0,2,YYXXyx,YxxxyXX,orb_0083,YYXXyx,YXXXyxx,13,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,yxx,y,0,2,YxxxYxyx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,XXyx,y,0,2,XYYxyxx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,Xyxx,y,0,2,YxxYxyx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,XXyxx,x,0,2,XXyyX,YxYxYxyXyX,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_062,solved,YXXXyxx,YYXXyxxx,XXyxx,x,1,2,XXXyy,YXXyXXyxYxxYxx,orb_0048,YXXYx,YYYXXyyx,13,
sol_062,solved,YXXXyxx,YYXXyxxx,XXyxx,y,0,2,YxYxyx,YXXXyxx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_063,solved,YXXXyxx,YYXyXXXX,Xy,y,0,2,XXYYxxyXXXX,YXXXyxx,orb_0326,YXXXyxx,YYXXyxxxxxx,18,
sol_063,solved,YXXXyxx,YYXyXXXX,xx,x,0,4,XXyxYYY,YxyXYxyXY,orb_0216,YYXXXyx,YXyxYXyxx,16,
sol_063,solved,YXXXyxx,YYXyXXXX,xx,x,1,4,XYxxyyy,YxYYXYYXX,orb_0217,YYXXXyx,YYXXYXXyX,16,
sol_063,solved,YXXXyxx,YYXyXXXX,xy,y,0,2,xxYXXYxxyXXXXXX,YxxxyXX,orb_0197,YXXXyxx,YYXXyxxxx,16,
sol_063,solved,YXXXyxx,YYXyXXXX,yX,y,0,2,xYXXYXXXXyXXX,YxxxyXX,orb_0195,YXXXyxx,YYXXXXyXX,16,
sol_063,solved,YXXXyxx,YYXyXXXX,yx,y,0,2,YXYXyXX,YXXXyxx,orb_0080,YYXXYx,YYYxyyX,13,solved_to_solved
sol_063,solved,YXXXyxx,YYXyXXXX,yXX,y,0,2,YXXXYXXXXyXX,YxxxyXX,orb_0195,YXXXyxx,YYXXXXyXX,16,
sol_063,solved,YXXXyxx,YYXyXXXX,yxx,y,0,2,YYXyXX,YXXXyxx,orb_0080,YYXXYx,YYYxyyX,13,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,Xy,y,0,2,XXYYxxyxxxx,YXXXyxx,orb_0125,YYXXyXX,YXXXyxx,14,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,xx,x,0,4,XXyxy,YxyXYxyXY,orb_0092,YXXYx,YYXyxYXyx,14,
sol_064,solved,YXXXyxx,YYXyxxxx,xx,x,1,4,XYxxY,YxyyXyyXX,orb_0091,YXXYx,YYXYYXXyx,14,
sol_064,solved,YXXXyxx,YYXyxxxx,xy,y,0,2,xxYXXYxxyxx,YxxxyXX,orb_0196,YXXXyxx,YYXXyXXXX,16,
sol_064,solved,YXXXyxx,YYXyxxxx,yX,y,0,2,YxYXyxx,YxxxyXX,orb_0084,YYXXyx,YXXyxxx,13,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,yx,y,0,2,XYxxYxxyxxx,YXXXyxx,orb_0125,YYXXyXX,YXXXyxx,14,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,Xyx,y,0,2,XYxYxxyxxx,YXXXyxx,orb_0125,YYXXyXX,YXXXyxx,14,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,yXX,y,0,2,YYXyxx,YxxxyXX,orb_0084,YYXXyx,YXXyxxx,13,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,yxx,y,0,2,YxxxYxxyxx,YXXXyxx,orb_0125,YYXXyXX,YXXXyxx,14,solved_to_solved
sol_064,solved,YXXXyxx,YYXyxxxx,Xyxx,y,0,2,YxxYxxyxx,YXXXyxx,orb_0125,YYXXyXX,YXXXyxx,14,solved_to_solved
sol_065,solved,YXXXyxx,YYYXyyXX,Xy,y,0,2,XXYYYxxyXXy,YXXXyxx,orb_0334,YXXXyxx,YYYXXyxxyxx,18,
sol_065,solved,YXXXyxx,YYYXyyXX,xx,x,0,3,XXXyxYxY,YxyXYxyXY,orb_0237,YXXXyxYx,YYxyXYxyX,17,
sol_065,solved,YXXXyxx,YYYXyyXX,xx,x,1,3,XYxxxyXy,YxxYXYXXX,orb_0232,YXXXyxYx,YXYXXXYxx,17,
sol_065,solved,YXXXyxx,YYYXyyXX,xy,y,0,2,xxYYXXYxxyyXXXX,YxxxyXX,orb_0324,YXXXyxx,YYXXYxxyyXX,18,
sol_065,solved,YXXXyxx,YYYXyyXX,yX,y,0,2,xYXXYXXYXyXyX,YxxxyXX,orb_0118,YYXXXyX,YXXyxxx,14,solved_to_solved
sol_065,solved,YXXXyxx,YYYXyyXX,yx,y,0,2,YXYxxYXyXXy,YXXXyxx,orb_0118,YYXXXyX,YXXyxxx,14,solved_to_solved
sol_065,solved,YXXXyxx,YYYXyyXX,yy,y,1,2,yxxYXXXyXXYxx,YXyXXYXyXXY,orb_0847,YYXXyXYXXyX,YXXyXXXYxxyxx,24,
sol_065,solved,YXXXyxx,YYYXyyXX,yXX,x,1,2,YxxxYxxYxxY,YxxxxYxxYX,orb_0167,YYXXXyX,YYYXXyyX,15,
sol_065,solved,YXXXyxx,YYYXyyXX,yXX,y,0,2,YXXXYXXXYXyy,YxxxyXX,orb_0118,YYXXXyX,YXXyxxx,14,solved_to_solved
sol_065,solved,YXXXyxx,YYYXyyXX,yxx,x,1,2,xyyyXXy,YxxxYYXX,orb_0167,YYXXXyX,YYYXXyyX,15,
sol_065,solved,YXXXyxx,YYYXyyXX,yxx,y,0,2,YYxxxYXyXXXy,YXXXyxx,orb_0118,YYXXXyX,YXXyxxx,14,solved_to_solved
sol_065,solved,YXXXyxx,YYYXyyXX,yxxY,x,1,2,yxxyxyxyX,YxxYXYXXX,orb_0167,YYXXXyX,YYYXXyyX,15,
sol_066,solved,YXXXyxx,YYYXyyxx,Xy,y,0,2,XXYYYxxyXXyxxxx,YXXXyxx,orb_0333,YXXXyxx,YYYXXyxxyXX,18,
sol_066,solved,YXXXyxx,YYYXyyxx,xx,x,0,3,XXXyxYxy,YxyXYxyXY,orb_0252,YXXYx,YYYXYxyXYxyX,17,
sol_066,solved,YXXXyxx,YYYXyyxx,xx,x,1,3,XYxxxYXy,YxxyXyXXX,orb_0147,YXXYx,YYYXyyxyyx,15,
sol_066,solved,YXXXyxx,YYYXyyxx,xy,y,0,2,xxYYXXYxxyy,YxxxyXX,orb_0325,YXXXyxx,YYXXYxxyyxx,18,
sol_066,solved,YXXXyxx,YYYXyyxx,yX,y,0,2,YxYXXYXyxxy,YxxxyXX,orb_0123,YYXXXyx,YXXyxxx,14,solved_to_solved
sol_066,solved,YXXXyxx,YYYXyyxx,yx,y,0,2,XYxxYxxYXyxyx,YXXXyxx,orb_0123,YYXXXyx,YXXyxxx,14,solved_to_solved
sol_066,solved,YXXXyxx,YYYXyyxx,yy,y,1,2,yXXYXXXyxxYxx,YXyxxYXyxxY,orb_0848,YYXXyxYXXyx,YXXyXXXYxxyxx,24,
sol_066,solved,YXXXyxx,YYYXyyxx,yXX,x,1,2,YxxyyyX,YxxxyyXX,orb_0169,YYXXXyx,YYYXXyyx,15,
sol_066,solved,YXXXyxx,YYYXyyxx,yXX,y,0,2,YYXXXYXyxxxy,YxxxyXX,orb_0123,YYXXXyx,YXXyxxx,14,solved_to_solved
sol_066,solved,YXXXyxx,YYYXyyxx,yxx,x,1,2,xxYxxYxxYXy,YxxyXXyXXX,orb_0169,YYXXXyx,YYYXXyyx,15,
sol_066,solved,YXXXyxx,YYYXyyxx,yxx,y,0,2,YxxxYxxxYXyy,YXXXyxx,orb_0123,YYXXXyx,YXXyxxx,14,solved_to_solved
sol_066,solved,YXXXyxx,YYYXyyxx,yxxY,x,1,2,yxxYxYxYX,YxxyXyXXX,orb_0169,YYXXXyx,YYYXXyyx,15,
sol_067,solved,YXXYx,YYYXYxyX,Xy,y,0,2,yxxyxxyxYXXYX,YXXXY,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,xy,x,1,3,YYxyXYXy,YXXYXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,yX,y,0,2,xxyxxyxxyxyxy,YYXXX,orb_0025,YYXXX,YXyXYx,11,
sol_067,solved,YXXYx,YYYXYxyX,yx,x,1,3,YXXYxxyX,YxyxxyX,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,yx,y,0,3,YXyyxYYx,YXYxx,orb_0047,YXXYx,YYXYxyyX,13,
sol_067,solved,YXXYx,YYYXYxyX,Xyx,x,0,2,XXXYxxy,YxyxYX,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,Xyx,x,1,2,XXyxxxY,YXyxYx,orb_0037,YXXyx,YYYXyyx,12,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,Xyx,y,0,2,yxyxyxYXYX,YXXYx,orb_0029,YXXYx,YYYXyyx,12,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,xyX,x,0,2,XXXyy,YXYxyx,orb_0025,YYXXX,YXyXYx,11,
sol_067,solved,YXXYx,YYYXYxyX,xyX,x,1,2,YxxxY,YXyxYx,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_067,solved,YXXYx,YYYXYxyX,xyX,y,0,2,xyxyxyyy,YxYXX,orb_0025,YYXXX,YXyXYx,11,
sol_068,solved,YXXyx,YYXXXXyX,Xy,y,0,2,XYYXXyX,YXXyx,orb_0032,YXXyx,YYXXyXX,12,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,xx,x,0,3,XXYYYx,YXyyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,xx,x,1,3,XYXYYx,YXXYYXYYx,orb_0019,YX,YYXXyXYxx,11,
sol_068,solved,YXXyx,YYXXXXyX,xy,y,0,2,xYXYXXyXX,YxxyX,orb_0021,YXXyx,YYXXyX,11,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,yX,y,0,2,YXXYXXXXXXy,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,yx,y,0,2,YYXXXXy,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,XXy,x,0,2,XXXyXyyXy,YXyXyx,orb_0032,YXXyx,YYXXyXX,12,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,XXy,y,0,2,XYXYXXyX,YXXyx,orb_0032,YXXyx,YYXXyXX,12,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,xxy,x,0,2,XYYxYxxYx,YXyXyx,orb_0021,YXXyx,YYXXyX,11,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,xxy,y,0,2,xYYXXyXX,YxxyX,orb_0021,YXXyx,YYXXyX,11,solved_to_solved
sol_068,solved,YXXyx,YYXXXXyX,yxY,y,1,2,yXX,YXXXXYxyxxxx,orb_0130,X,YYYYYYXyxyyyyX,15,
sol_069,solved,YXXyx,YYXXXXyx,Xy,y,0,2,XYYXXyx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,xx,x,0,3,XXYx,YXyyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,xx,x,1,3,Xyxx,YXyyxyyxx,orb_0009,X,YYXYXyXyx,10,
sol_069,solved,YXXyx,YYXXXXyx,xy,y,0,2,xYXYXXy,YxxyX,orb_0022,YXXyx,YYXXyx,11,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,yX,y,0,2,YYXXXXy,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,yx,y,0,2,YxxYXXy,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,XXy,x,0,2,XXXyXyx,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,XXy,y,0,2,XYXYXXyx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,Xyx,x,0,2,XYxYx,YxYxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,Xyx,y,0,2,YxYXXy,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,xxy,x,0,2,XYYxYxy,YXyXyx,orb_0022,YXXyx,YYXXyx,11,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,xxy,y,0,2,xYYXXy,YxxyX,orb_0022,YXXyx,YYXXyx,11,solved_to_solved
sol_069,solved,YXXyx,YYXXXXyx,yxY,y,1,2,yXX,YXXXXyxYxxxx,orb_0018,X,YYYYXyxyyx,11,
sol_070,solved,YXXyx,YYXXXyXX,Xy,y,0,2,XYYXyXX,YXXyx,orb_0034,YXXyx,YYXyXXX,12,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,xx,x,0,3,XXYXYxxY,YXyyx,orb_0057,YXXyx,YYXYXyyX,13,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,xx,x,1,3,XYxxYXXY,YxYXXYxYXXY,orb_0414,YXXYxYxx,YYxxYXYxxYX,19,
sol_070,solved,YXXyx,YYXXXyXX,xy,y,0,2,xYXYXyXXX,YxxyX,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,yX,y,0,2,YXXYXXXXXyX,YxxyX,orb_0094,YXXyx,YYXXXXXyX,14,
sol_070,solved,YXXyx,YYXXXyXX,yx,y,0,2,YYXXXyX,YXXyx,orb_0030,YXXyx,YYXXXyX,12,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,XXy,x,0,2,XXXyyXyXy,YXyXyx,orb_0034,YXXyx,YYXyXXX,12,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,XXy,y,0,2,XYXYXyXX,YXXyx,orb_0034,YXXyx,YYXyXXX,12,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,xxy,x,0,2,XYYxxYxYx,YXyXyx,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_070,solved,YXXyx,YYXXXyXX,xxy,y,0,2,xYYXyXXX,YxxyX,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,Xy,y,0,2,XYYXyxx,YXXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,xx,x,0,3,XXYXYxxy,YXyyx,orb_0058,YXXyx,YYXYXyyx,13,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,xx,x,1,3,XYxxyXXY,YxyXXYxyXXY,orb_0427,YXXyXyxx,YYxxyXYxxyX,19,
sol_071,solved,YXXyx,YYXXXyxx,xy,y,0,2,xYXYXyx,YxxyX,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,yX,y,0,2,YYXXXyx,YxxyX,orb_0031,YXXyx,YYXXXyx,12,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,yx,y,0,2,YxxYXyx,YXXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,XXy,x,0,2,XXXyxYx,YXyXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,XXy,y,0,2,XYXYXyxx,YXXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,Xyx,x,0,2,XYxyX,YxYxyX,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,Xyx,y,0,2,YxYXyx,YXXyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,xxy,x,0,2,XYYxyXy,YXyXyx,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_071,solved,YXXyx,YYXXXyxx,xxy,y,0,2,xYYXyx,YxxyX,orb_0024,YXXyx,YYXyxx,11,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,Xy,y,0,2,XYXXX,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,xx,x,0,3,XXYxYXYx,YXyyx,orb_0012,YYXyX,YXXyx,10,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,xx,x,1,3,XYXYxY,YXXYxYXXYxY,orb_0279,YXYXYx,YYXXYxYXXYx,17,
sol_072,solved,YXXyx,YYXXyXXX,xy,y,0,2,xYXXXXX,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,yX,y,0,2,YXXYXXXXyXX,YxxyX,orb_0095,YXXyx,YYXXXXyXX,14,
sol_072,solved,YXXyx,YYXXyXXX,yx,y,0,2,YYXXyXX,YXXyx,orb_0032,YXXyx,YYXXyXX,12,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,XXy,x,0,2,XXyXyXyXy,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,XXy,y,0,2,XYXXXX,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,xxy,x,0,2,XYxYxYxYx,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_072,solved,YXXyx,YYXXyXXX,xxy,y,0,2,xYXXXX,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,Xy,y,0,2,XYxxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,xx,x,0,3,XXYxyXyx,YXyyx,orb_0013,YYXyx,YXXyx,10,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,xx,x,1,3,XYxYXyxx,YYXyxxYXyxx,orb_0275,YXXyx,YYXyXyxYYXyx,17,
sol_073,solved,YXXyx,YYXXyxxx,xy,y,0,2,xYx,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,yX,y,0,2,YYXXyxx,YxxyX,orb_0033,YXXyx,YYXXyxx,12,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,yx,y,0,2,Yxxxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,XXy,x,0,2,XYxYx,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,XXy,y,0,2,XYxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,Xyx,x,0,2,XyXyX,YxYxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,Xyx,y,0,2,Yxxx,YXXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,xxy,x,0,2,XXyXy,YXyXyx,orb_0000,X,YYXyx,6,solved_to_solved
sol_073,solved,YXXyx,YYXXyxxx,xxy,y,0,2,xYxx,YxxyX,orb_0000,X,YYXyx,6,solved_to_solved
sol_074,solved,YXXyx,YYXYXyyX,Xy,y,0,2,XYYXYxyXy,YXXyx,orb_0097,YXXyx,YYXYxyXyX,14,
sol_074,solved,YXXyx,YYXYXyyX,xy,x,1,3,YXXyyxYYxx,YXYYxxx,orb_0287,YYXXXYx,YYXXYxxyyX,17,
sol_074,solved,YXXyx,YYXYXyyX,xy,y,0,3,xYXYYxyyXX,YxxyX,orb_0066,YXXyx,YYXyyxYx,13,solved_to_solved
sol_074,solved,YXXyx,YYXYXyyX,yX,y,0,2,YXXYXXXYXyy,YxxyX,orb_0023,YXXyx,YYXyXX,11,solved_to_solved
sol_074,solved,YXXyx,YYXYXyyX,yx,x,1,3,XyxyXXyxyXXy,YxxxYXY,orb_0414,YXXYxYxx,YYxxYXYxxYX,19,
sol_074,solved,YXXyx,YYXYXyyX,yx,y,0,3,YYxxYXXXyXXy,YXXyx,orb_0053,YXXyx,YYXXXyXX,13,solved_to_solved
sol_074,solved,YXXyx,YYXYXyyX,yy,y,1,2,xyxYXXyXY,YXyXYXXyXYX,orb_0434,YXyXXYxyx,YYXyXXYXyX,19,
sol_075,solved,YXXyx,YYXYXyyx,Xy,y,0,2,XYYXYxyXyxx,YXXyx,orb_0098,YXXyx,YYXYxyXyx,14,
sol_075,solved,YXXyx,YYXYXyyx,xy,x,1,3,YXYYxyyx,YXXyyxx,orb_0186,YYXXyxx,YYXYxyyx,15,
