name,r1,r2,canon_r1,canon_r2,len1,len2,total_len,max_len,n_members,S,MK,W,abelian_det,ex1,ey1,ex2,ey2,x_blocks1,y_blocks1,x_blocks2,y_blocks2,bs_general,bs_m,bs_donor_index,bs_preflight_status,stalled_stable_letters,T,route,prepass_charges,plain_charges,best_state_r1,best_state_r2,best_total_len,best_reduction,two_block_gate,primitive_one_occurrence1,primitive_one_occurrence2,cluster
ac19_45173,YXXYxxyx,YYxYxyxyX,YXXYxxyx,YYxYxyxyX,8,9,17,9,2,1.1428571428571428,4.0,0,1,1,-1,2,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YXyxYXX,YYYXyyXX,15,2,False,False,False,non_bs_short_reduced
ac19_45407,YXXXyXYx,YXYXyxYxyXX,YXXXyXYx,YXYXyxYxyXX,8,11,19,11,1,1.0,5.0,0,1,-3,-1,-2,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,18,872,YXXXyXYx,YYXXyXXYX,17,2,False,False,False,non_bs_mid_reduced
ac19_45464,YYXXXYX,YYxxyXYXyX,YYXXXYX,YYxxyXYXyX,7,10,17,10,3,1.3333333333333333,4.0,0,1,-4,-3,-1,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YXyXyXX,YYxxxxyx,15,2,False,False,False,non_bs_short_reduced
ac19_45473,YXYXYx,YYYXyyyXyxYXXYYxYYx,YXYXYx,YYYXyyyXyxYXXYYxYYx,6,19,25,19,1,1.1111111111111112,6.0,0,1,-1,-3,-1,-4,3,3,6,6,False,,,reject,,0,incumbent_restart,23,872,YXyXXXyX,YYYXXXyxyyx,19,6,False,False,False,non_bs_long_reduced
ac19_45519,YYYXXYXYX,YYYXXXXYx,YYYXXYXYX,YYYXXXXYx,9,9,18,9,1,1.8,3.0,1,1,-4,-5,-3,-4,3,3,2,2,False,,,reject,,0,incumbent_restart,13,872,YYXXX,YXYXyx,11,7,False,False,False,non_bs_short_reduced
ac19_45684,YYXXYXYYXXX,YYXYYXyXYYXXXyx,YYXXYXYYXXX,YYXYYXyXYYXXXyx,11,15,26,15,1,1.625,5.0,1,-1,-6,-5,-5,-4,3,3,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXXyxxx,YXyXYxxyx,18,8,False,False,False,non_bs_long_reduced
ac19_45714,YYXXYx,YYxxxyXyxyXyX,YYXXYx,YYxxxyXyxyXyX,6,13,19,13,1,1.2857142857142858,5.0,1,1,-1,-3,1,2,2,2,5,5,False,,,reject,,0,incumbent_restart,8,872,X,YXXXX,6,13,False,False,False,non_bs_mid_reduced
ac19_45824,YYXXXYX,YXXXXyxYxx,YYXXXYX,YXXXXyxYxx,7,10,17,10,1,1.2,3.0,0,1,-4,-3,-1,-1,2,2,3,3,False,,,reject,,0,incumbent_restart,23,872,YYxYXX,YYXXyXYxx,15,2,False,False,False,non_bs_short_reduced
ac19_45920,YYXXXyx,YYXYxyyXYXX,YYXXXyx,YYXYxyyXYXX,7,11,18,11,2,1.5,4.0,1,1,-2,-1,-3,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YYxYXXX,13,5,False,False,False,non_bs_short_reduced
ac19_45978,YXXYxxyxx,YYXXyxxYxxxxx,YXXYxxyxx,YYXXyxxYxxxxx,9,13,22,13,1,1.1666666666666667,3.0,1,1,2,-1,5,-2,3,3,3,3,False,,,reject,,0,incumbent_restart,18,872,YXYXXXX,YYxYXyyXX,16,6,False,False,False,non_bs_long_reduced
ac19_46053,YXXyXYx,YYXyXXyxYX,YXXyXYx,YYXyXXyxYX,7,10,17,10,1,1.1428571428571428,4.0,0,-1,-2,-1,-3,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXyXYx,YYxyXXXX,15,2,False,False,False,non_bs_short_reduced
ac19_46054,YXXYxxyx,YYxxYxYxyXYxxyX,YXXYxxyx,YYxxYxYxyXYxxyX,8,15,23,15,1,1.1111111111111112,6.0,0,1,1,-1,4,-3,3,3,6,6,False,,,reject,,0,incumbent_restart,23,872,YYXYXYxxx,YYXyxYXyx,18,5,False,False,False,non_bs_long_reduced
ac19_46302,YXXYXXyx,YYXYxyXXXyx,YXXYXXyx,YYXYxyXXXyx,8,11,19,11,1,1.1428571428571428,4.0,0,1,-3,-1,-2,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXXYx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_46356,YXYXXYx,YYXYYXyXXYx,YXYXXYx,YYXYYXyXXYx,7,11,18,11,2,1.2857142857142858,4.0,1,-1,-2,-3,-3,-4,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,5,False,False,False,non_bs_short_reduced
ac19_46363,YXXXyXyxxx,YYYXYxYxxxx,YXXXyXyxxx,YYYXYxYxxxx,10,11,21,11,1,1.3333333333333333,3.0,0,1,-1,1,4,-5,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YXyXyXX,YYYXXyyyx,16,5,False,False,False,non_bs_mid_reduced
ac19_46365,YXXyXyxx,YYYxxxYxyXX,YXXyXyxx,YYYxxxYxyXX,8,11,19,11,1,1.3333333333333333,3.0,0,1,-1,1,2,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_46402,YXYXXYx,YYYXYxYXXX,YXYXXYx,YYYXYxYXXX,7,10,17,10,2,1.3333333333333333,3.0,0,1,-2,-3,-3,-5,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,4,False,False,False,non_bs_short_reduced
ac19_46461,YYXXYxxyx,YYxyXYXyx,YYXXYxxyx,YYxyXYXyx,9,9,18,9,2,1.2857142857142858,4.0,1,-1,1,-2,0,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXyxxx,YXYxxxyx,15,3,False,False,False,non_bs_short_reduced
ac19_46598,YXXXXyXXYx,YYXXyXXYxxyXX,YXXXXyXXYx,YYXXyXXYxxyXX,10,13,23,13,1,1.1428571428571428,4.0,0,1,-5,-1,-4,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,9,False,False,False,non_bs_long_reduced
ac19_46649,YYXXXyX,YYYYXyyxyyx,YYXXXyX,YYYYXyyxyyx,7,11,18,11,1,1.4,3.0,1,1,-4,-1,1,0,2,2,3,3,False,,,reject,,0,incumbent_restart,18,872,YYXXyyx,YXyxYxx,14,4,False,False,False,non_bs_short_reduced
ac19_46703,YXyxYXXyx,YYXXyyXYXYxyX,YXyxYXXyx,YYXXyyXYXYxyX,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,-4,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YYXXYxxx,YXYxxYxyX,17,5,False,False,False,non_bs_long_reduced
ac19_46774,YYXXXXyxxYX,YXXXXyXXYxxxx,YYXXXXyxxYX,YXXXXyXXYxxxx,11,13,24,13,1,1.1666666666666667,3.0,1,-1,-3,-2,-2,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,28,872,YYXXyxx,YYxyXYX,14,10,False,False,False,non_bs_long_reduced
ac19_46829,YXXXXXXYx,YYXXXXXyxxx,YXXXXXXYx,YYXXXXXyxxx,9,11,20,11,5,1.25,2.0,1,1,-5,-2,-2,-1,2,2,2,2,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,7,False,False,False,non_bs_mid_reduced
ac19_46895,YYXXXXYX,YYxxyXXyXYX,YYXXXXYX,YYxxyXXyXYX,8,11,19,11,1,1.3333333333333333,4.0,0,-1,-5,-3,-2,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_46939,YYXXXXX,YXYxYXyXXyx,YYXXXXX,YXYxYXyXXyx,7,11,18,11,2,1.1666666666666667,5.0,1,1,-5,-2,-2,-1,1,1,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXXXX,YXYXXYxyXyx,18,0,False,False,False,non_bs_short_stuck
ac19_47020,YXXXyxYxx,YYYxxYYXXX,YXXXyxYxx,YYYxxYYXXX,9,10,19,10,1,1.6,3.0,2,-1,0,-1,-1,-5,3,3,2,2,False,,,reject,,0,incumbent_restart,18,872,YXyXXXyx,YYYXyxyyx,17,2,False,False,False,non_bs_mid_reduced
ac19_47154,YXXyXyx,YYxyXYxxxyXX,YXXyXyx,YYxyXYxxxyXX,7,12,19,12,2,1.1428571428571428,4.0,0,1,-2,1,1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_47160,YYXXyXyxx,YYxxyXXyxyxx,YYXXyXyxx,YYxxyXXyxyxx,9,12,21,12,2,1.2857142857142858,4.0,1,-1,-1,0,3,1,3,3,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXYxxx,YYxYxyX,14,7,False,False,False,non_bs_mid_reduced
ac19_47184,YYXYxYXXYx,YYXXYYxYXYx,YYXYxYXXYx,YYXXYYxYXYx,10,11,21,11,1,1.25,4.0,2,1,-1,-5,-1,-6,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXXYx,YYxyXYX,14,7,False,False,False,non_bs_mid_reduced
ac19_47217,YXyXYxx,YYXYXYYXYxx,YXyXYxx,YYXYXYYXYxx,7,11,18,11,1,1.2857142857142858,4.0,1,-1,0,-1,-1,-6,3,3,4,4,False,,,reject,,0,incumbent_restart,23,872,YXYXyx,YYXXXYX,13,5,False,False,False,non_bs_short_reduced
ac19_47251,YYXXXXyx,YXyxxYXXXyx,YYXXXXyx,YXyxxYXXXyx,8,11,19,11,3,1.1666666666666667,4.0,1,-1,-3,-1,-1,0,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXyXYx,YYxyXXXX,15,4,False,False,False,non_bs_mid_reduced
ac19_47367,YYXXXYX,YYxyXXyyxx,YYXXXYX,YYxyXXyyxx,7,10,17,10,1,1.6,3.0,2,-1,-4,-3,1,1,2,2,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXX,YXYXyx,11,6,False,False,False,non_bs_short_reduced
ac19_47444,YXXYxxyxx,YYXXyxyxYx,YXXYxxyxx,YYXXyxyxYx,9,10,19,10,1,1.1428571428571428,4.0,0,-1,2,-1,1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YXyxYXX,YYYxyyXyyx,17,2,False,False,False,non_bs_mid_reduced
ac19_47465,YYXyxYXXyx,YXXyxxYXXyxxx,YYXyxYXXyx,YXXyxxYXXyxxx,10,13,23,13,4,1.125,4.0,1,1,-1,-1,1,0,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,10,False,False,False,non_bs_long_reduced
ac19_47717,YYXXXYx,YYXYYXyXyxyx,YYXXXYx,YYXYYXyXyxyx,7,12,19,12,1,1.2857142857142858,5.0,1,-1,-2,-3,-1,-1,2,2,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXYx,YYxxYXyXX,15,4,False,False,False,non_bs_mid_reduced
ac19_47828,YXXYxYxx,YYXyyxxyX,YXXYxYxx,YYXyyxxyX,8,9,17,9,1,1.3333333333333333,3.0,2,1,1,-3,0,1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXXYx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_47899,YYXXXXYX,YYXyyXyxxxx,YYXXXXYX,YYXyyXyxxxx,8,11,19,11,1,1.6,3.0,2,1,-5,-3,2,1,2,2,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxyXYx,14,5,False,False,False,non_bs_mid_reduced
ac19_48114,YXXYxYxx,YXyxxxyXX,YXXYxYxx,YXyxxxyXX,8,9,17,9,4,1.0,3.0,0,1,1,-3,0,1,3,3,3,3,False,,,reject,,0,incumbent_restart,28,872,YYXXXYx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_48146,YYXXYxyXyx,YYXXXYxyXYx,YYXXYxyXyx,YYXXXYxyXYx,10,11,21,11,1,1.25,4.0,2,1,-1,-1,-2,-3,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYYxyXX,YXYXXYx,14,7,False,False,False,non_bs_mid_reduced
ac19_48281,YYXXXyX,YYxyXXXyx,YYXXXyX,YYxyXXXyx,7,9,16,9,4,1.4,3.0,1,-1,-4,-1,-1,0,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyyx,YXyxYxx,14,2,False,False,False,non_bs_short_reduced
ac19_48537,YXXXyXYx,YYxxyxxyXyX,YXXXyXYx,YYxxyxxyXyX,8,11,19,11,4,1.1428571428571428,4.0,0,-1,-3,-1,2,1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyyx,YXyxYxx,14,5,False,False,False,non_bs_mid_reduced
ac19_48604,YXXXXyXyX,YYxyxyxYxx,YXXXXyXyX,YYxyxyxYxx,9,10,19,10,1,1.1428571428571428,4.0,0,1,-6,1,5,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYYYXXYx,YYXyxYxyX,17,2,False,False,False,non_bs_mid_reduced
ac19_48645,YYXXyxxyX,YYYXXyxyxx,YYXXyxxyX,YYYXXyxyxx,9,10,19,10,1,1.5,3.0,1,1,-1,0,1,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_48766,YXXYxYxx,YYYxxYXYXyx,YXXYxYxx,YYYxxYXYXyx,8,11,19,11,1,1.2857142857142858,4.0,1,-1,1,-3,1,-4,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXYxYxx,YYXyxYXyx,17,2,False,False,False,non_bs_mid_reduced
ac19_48893,YXXyXyx,YYXXYxxxyXyx,YXXyXyx,YYXXYxxxyXyx,7,12,19,12,1,1.1428571428571428,4.0,0,1,-2,1,1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_49095,YYXXXYx,YYXyxYXYXyx,YYXXXYx,YYXyxYXYXyx,7,11,18,11,1,1.2857142857142858,5.0,1,1,-2,-3,-1,-2,2,2,5,5,False,,,reject,,0,incumbent_restart,13,872,YXXYxYxx,YYxyxyXyX,17,1,False,False,False,non_bs_short_reduced
ac19_49255,YYXXYxYxyX,YXyxYXyxYXXYx,YYXXYxYxyX,YXyxYXyxYXXYx,10,13,23,13,1,1.1,6.0,1,-1,-1,-3,-1,-2,4,4,6,6,False,,,reject,,0,incumbent_restart,8,872,YXXYxYxx,YYxyxyXyX,17,6,False,False,False,non_bs_long_reduced
ac19_49320,YYXXXXYX,YXXXyXYxx,YYXXXXYX,YXXXyXYxx,8,9,17,9,1,1.2,3.0,0,-1,-5,-3,-2,-1,2,2,3,3,False,,,reject,,0,incumbent_restart,23,872,YYXXyxx,YYxyXYx,14,3,False,False,False,non_bs_short_reduced
ac19_49502,YXXXyXYx,YYXXXXyXYXX,YXXXyXYx,YYXXXXyXYXX,8,11,19,11,1,1.1666666666666667,3.0,1,-1,-3,-1,-7,-2,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyyx,YXyxYxx,14,5,False,False,False,non_bs_mid_reduced
ac19_49526,YYXXXYX,YYXYxxyXyX,YYXXXYX,YYXYxxyXyX,7,10,17,10,2,1.3333333333333333,4.0,0,1,-4,-3,-1,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YXYxyX,YYXXXYx,13,4,False,False,False,non_bs_short_reduced
ac19_49604,YXXyXyxx,YYxxxYXYxyx,YXXyXyxx,YYxxxYXYxyx,8,11,19,11,1,1.1428571428571428,4.0,0,-1,-1,1,4,-3,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_49785,YYXXXYX,YXXyXyxxxx,YYXXXYX,YXXyXyxxxx,7,10,17,10,1,1.2,3.0,0,-1,-4,-3,1,1,2,2,3,3,False,,,reject,,0,incumbent_restart,18,872,YXyXyXX,YYxxxxyx,15,2,False,False,False,non_bs_short_reduced
ac19_49915,YXYxxYXyx,YYxxyXyxYX,YXYxxYXyx,YYxxyXyxYX,9,10,19,10,1,1.125,4.0,1,1,1,-2,1,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_50043,YYXXXyxx,YYXYXXYYXXXYx,YYXXXyxx,YYXYXXYYXXXYx,8,13,21,13,1,1.5,4.0,1,1,-1,-1,-5,-6,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXXyxxYx,YYxYYxxyXX,19,2,False,False,False,non_bs_mid_reduced
ac19_50080,YXXyXyxx,YYYXXyxxyxx,YXXyXyxx,YYYXXyxxyxx,8,11,19,11,1,1.3333333333333333,3.0,2,-1,-1,1,2,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYYxYX,15,4,False,False,False,non_bs_mid_reduced
ac19_50096,YXXXyXYx,YXyXYXXYXyx,YXXXyXYx,YXyXYXXYXyx,8,11,19,11,1,1.0,5.0,0,-1,-3,-1,-4,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YYXYxyX,YYXXyxx,14,5,False,False,False,non_bs_mid_reduced
ac19_50137,YYXXYYx,YYXXyxyxxyX,YYXXYYx,YYXXyxyxxyX,7,11,18,11,1,1.5,4.0,1,-1,-1,-4,0,1,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXYYx,YYYXyXyxx,16,2,False,False,False,non_bs_short_reduced
ac19_50262,YYXXXyXYXyX,YXXyxYXXyxx,YYXXXyXYXyX,YXXyxYXXyxx,11,11,22,11,1,1.125,4.0,1,-1,-6,-1,-1,0,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXXyXYXyX,YXXyxYXXyxx,22,0,False,False,False,non_bs_long_stuck
ac19_50453,YYXyxYXXyx,YYXXyxYXyxx,YYXyxYXXyx,YYXXyxYXyxx,10,11,21,11,1,1.25,4.0,2,1,-1,-1,0,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXYxxyXyx,YYXXyXyyxx,19,2,False,False,False,non_bs_mid_reduced
ac19_50480,YXXyXyx,YYYYxxxxyyX,YXXyXyx,YYYYxxxxyyX,7,11,18,11,1,1.8,3.0,3,1,-2,1,3,-2,3,3,2,2,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,4,False,False,False,non_bs_short_reduced
ac19_50491,YXXYxxyx,YXyXYxxyXyX,YXXYxxyx,YXyXYxxyXyX,8,11,19,11,1,1.0,5.0,0,-1,1,-1,-2,1,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YXYxxyx,YYXyxxxx,15,4,False,False,False,non_bs_mid_reduced
ac19_50610,YXYxxYXyxYXyx,YYxyXYxxYXyxYX,YXYxxYXyxYXyx,YYxyXYxxYXyxYX,13,14,27,14,1,1.0833333333333333,6.0,1,-1,1,-2,1,-3,6,6,6,6,False,,,reject,,0,incumbent_restart,8,872,YYYxyyX,YXYxxYXyxYXyx,20,7,False,False,False,non_bs_long_reduced
ac19_50826,YYXXyxx,YYYXYXYxxYYX,YYXXyxx,YYYXYXYxxYYX,7,12,19,12,1,1.5,4.0,1,-1,0,-1,-1,-7,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYxYXX,YYYXYYXyx,15,4,False,False,False,non_bs_mid_reduced
ac19_50841,YXXyXyxx,YYYxxxYYx,YXXyXyxx,YYYxxxYYx,8,9,17,9,2,1.6,3.0,0,1,-1,1,4,-5,3,3,2,2,False,,,reject,,0,incumbent_restart,13,872,YYxyxx,YXXXyXXyx,15,2,False,False,False,non_bs_short_reduced
ac19_50848,YYXXyXyyX,YXyxYXXyx,YYXXyXyyX,YXyxYXXyx,9,9,18,9,4,1.2857142857142858,4.0,1,1,-4,1,-1,0,3,3,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXYxxyx,YYYYxYxyx,17,1,False,False,False,non_bs_short_reduced
ac19_50870,YYXXXXyyXYX,YYXXXXYXXyyX,YYXXXXyyXYX,YYXXXXYXXyyX,11,12,23,12,1,1.6666666666666667,3.0,2,-1,-6,-1,-7,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,8,872,YXYXXyX,YYYXyyyxx,16,7,False,False,False,non_bs_long_reduced
ac19_50892,YYXXXXyXX,YXXyXXYxxxxxxyX,YYXXXXyXX,YXXyXXYxxxxxxyX,9,15,24,15,1,1.1666666666666667,4.0,1,1,-6,-1,1,0,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXYxxx,YYxYxyX,14,10,False,False,False,non_bs_long_reduced
ac19_50926,YYYXXYYXXyX,YYYXXXYYXXX,YYYXXYYXXyX,YYYXXXYYXXX,11,11,22,11,1,2.2,3.0,3,1,-5,-4,-6,-5,3,3,2,2,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxYxyX,14,8,False,False,False,non_bs_long_reduced
ac19_51034,YYXXXXYX,YYYXYXyyX,YYXXXXYX,YYYXYXyyX,8,9,17,9,1,1.6,3.0,0,1,-5,-3,-3,-2,2,2,3,3,False,,,reject,,0,incumbent_restart,18,872,YYXXXXYX,YYYXYXyyX,17,0,False,False,False,non_bs_short_stuck
ac19_51039,YXyxYXXyx,YYXXYXyxYXyyX,YXyxYXXyx,YYXXYXyxYXyyX,9,13,22,13,3,1.2222222222222223,5.0,1,1,-1,0,-4,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YYXXYxxx,YXYxxYxyX,17,5,False,False,False,non_bs_long_reduced
ac19_51462,YXXXyxx,YYXyXYxyXYxyx,YXXXyxx,YYXyXYxyXYxyx,7,13,20,13,4,1.125,6.0,1,1,-1,0,0,-1,2,2,6,6,True,2,0,reject,7,6,incumbent_restart,8,872,YXYXXYx,YYXYXYXyyxx,18,2,False,False,False,bs_stalled_hi
ac19_51613,YYXXyxx,YYXYYxxyXYX,YYXXyxx,YYXYYxxyXYX,7,11,18,11,1,1.5,4.0,1,-1,0,-1,-1,-4,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYYXYXYYx,16,2,False,False,False,non_bs_short_reduced
ac19_51878,YYXXYx,YYYYYXXyxyyyx,YYXXYx,YYYYYXXyxyyyx,6,13,19,13,1,1.4,3.0,1,1,-1,-3,0,-1,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXXYX,YYYxyXyX,15,4,False,False,False,non_bs_mid_reduced
ac19_51920,YXyXYxx,YYYXXyyxxx,YXyXYxx,YYYXXyyxxx,7,10,17,10,2,1.6,3.0,2,1,0,-1,1,-1,3,3,2,2,False,,,reject,,0,incumbent_restart,18,872,YXyxx,YXYXXyX,12,5,False,False,False,non_bs_short_reduced
ac19_51964,YXXYxxyx,YYYxxYYxxyXYx,YXXYxxyx,YYYxxYYxxyXYx,8,13,21,13,1,1.4285714285714286,4.0,2,-1,1,-1,4,-5,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXyxx,YYxYxyX,14,7,False,False,False,non_bs_mid_reduced
ac19_52290,YYXYxYXXYx,YYxyXyxxYXX,YYXYxYXXYx,YYxyXyxxYXX,10,11,21,11,1,1.25,4.0,2,1,-1,-5,0,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXXYx,YYxyXYX,14,7,False,False,False,non_bs_mid_reduced
ac19_52346,YYXXyxx,YYxYXXYxYX,YYXXyxx,YYxYXXYxYX,7,10,17,10,1,1.3333333333333333,4.0,2,-1,0,-1,-1,-5,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYxYXX,YYYXYYXyx,15,2,False,False,False,non_bs_short_reduced
ac19_52581,YYXXYYxyX,YYXXXYxYX,YYXXYYxyX,YYXXXYxYX,9,9,18,9,1,1.5,3.0,1,-1,-2,-3,-3,-4,3,3,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxyXYX,13,5,False,False,False,non_bs_short_reduced
ac19_52628,YXyxYXXyx,YYXXyXYxyXyyX,YXyxYXXyx,YYXXyXYxyXyyX,9,13,22,13,1,1.2222222222222223,5.0,1,-1,-1,0,-4,1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXYXXYxx,YYXyxYXyx,17,5,False,False,False,non_bs_long_reduced
ac19_52754,YXyxYXXyx,YYXXyxyXXyX,YXyxYXXyx,YYXXyxyXXyX,9,11,20,11,1,1.125,4.0,1,-1,-1,0,-4,1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXXyyXXyX,19,1,False,False,False,non_bs_mid_reduced
ac19_52757,YYXXYxyxx,YXXYxxxYx,YYXXYxyxx,YXXYxxxYx,9,9,18,9,1,1.1666666666666667,3.0,1,1,1,-2,2,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YXXyx,YXyXyXX,12,6,False,False,False,non_bs_short_reduced
ac19_52915,YXXXyxYx,YYxYXYXXXYX,YXXXyxYx,YYxYXYXXXYX,8,11,19,11,1,1.1428571428571428,4.0,0,1,-1,-1,-4,-5,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YXXXyxYx,YYXYXYxyX,17,2,False,False,False,non_bs_mid_reduced
ac19_52981,YXyxYXXyx,YYYXyxyXXX,YXyxYXXyx,YYYXyxyXXX,9,10,19,10,1,1.2857142857142858,4.0,1,1,-1,0,-3,-1,4,4,3,3,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYYXyxyXXX,19,0,False,False,False,non_bs_mid_stuck
ac19_52998,YXXXyxYx,YYXXYXXXXYx,YXXXyxYx,YYXXYXXXXYx,8,11,19,11,1,1.1666666666666667,3.0,1,-1,-1,-1,-5,-4,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_53119,YXyXYxx,YYXYXXXyyxYxx,YXyXYxx,YYXYXXXyyxYxx,7,13,20,13,2,1.2857142857142858,4.0,1,-1,0,-1,-1,-2,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXyx,YYxYXXX,13,7,False,False,False,non_bs_mid_reduced
ac19_53283,YYXXXYx,YYYXXXyxyx,YYXXXYx,YYYXXXyxyx,7,10,17,10,1,1.6,3.0,2,-1,-2,-3,-1,-1,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXXYx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_53291,YXyxYXXyx,YYYXyxYXyxxyx,YXyxYXXyx,YYYXyxYXyxxyx,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,2,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXXXYxYx,YYXyxYXyx,17,5,False,False,False,non_bs_long_reduced
ac19_53527,YYXXXXXyX,YXXyXYxxxxxyX,YYXXXXXyX,YXXyXYxxxxxyX,9,13,22,13,2,1.1666666666666667,4.0,1,1,-6,-1,1,0,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXyXYX,YYXXXyx,14,8,False,False,False,non_bs_long_reduced
ac19_53980,YXyXYxx,YYYXXXyxYYx,YXyXYxx,YYYXXXyxYYx,7,11,18,11,1,1.5,3.0,1,-1,0,-1,-1,-4,3,3,3,3,False,,,reject,,0,incumbent_restart,18,872,YXyxx,YXXyXyX,12,6,False,False,False,non_bs_short_reduced
