line_idx,r1,r2,greedy_solved,greedy_path_length
4353,xxyxyXY,xyyxyyxYY,False,-1
4354,xxyxyXY,xyyxYYYXy,False,-1
4355,xxyxyXY,xyyXyxYYY,True,40
4356,xxyxyXY,xyyXyXYYY,False,-1
4357,xxyxyXY,xyyXYYYXy,True,23
4358,xxyxyXY,xyyyXYxYY,False,-1
4359,xxyxyXY,xyyyXYYxY,False,-1
4360,xxyxyXY,xyyyyxYxY,False,-1
4361,xxyxYxy,xxxxxxxyy,False,-1
4362,xxyxYxy,xxxxxxyxy,False,-1
4363,xxyxYxy,xxxxxyxxy,True,5
4364,xxyxYxy,xxxxyxxxy,True,9
4365,xxyxYxy,xxxxyXXXY,False,-1
4366,xxyxYxy,xxxyXyXYY,True,12
4367,xxyxYxy,xxxyXYYXy,True,9
4368,xxyxYxy,xxxyyXXYY,True,24
4369,xxyxYxy,xxxyyXYXY,True,9
4370,xxyxYxy,xxxYXyyXY,True,10
4371,xxyxYxy,xxyxyXXYY,True,7
4372,xxyxYxy,xxyxyXYXY,True,6
4373,xxyxYxy,xxyxYXyXY,True,8
4374,xxyxYxy,xxyxYXYXy,True,5
4375,xxyxYxy,xxyxYYXXy,True,5
4376,xxyxYxy,xxyXXyxYY,True,9
4377,xxyxYxy,xxyXXyXYY,True,12
4378,xxyxYxy,xxyXXYYXy,True,10
4379,xxyxYxy,xxyXyxYXY,True,18
4380,xxyxYxy,xxyXyXXYY,True,13
4381,xxyxYxy,xxyXyXYxY,True,12
4382,xxyxYxy,xxyXyXYXY,True,9
4383,xxyxYxy,xxyXYxyXY,True,8
4384,xxyxYxy,xxyXYxYXy,True,10
4385,xxyxYxy,xxyXYXyxY,True,9
4386,xxyxYxy,xxyXYXyXY,True,5
4387,xxyxYxy,xxyXYXYXy,True,9
4388,xxyxYxy,xxyyyXYYY,True,10
4389,xxyxYxy,xxYxyXyXY,True,18
4390,xxyxYxy,xxYXyxyXY,True,18
4391,xxyxYxy,xxYXyXyXY,False,-1
4392,xxyxYxy,xyxyyXYYY,True,7
4393,xxyxYxy,xyXyyxYYY,True,13
4394,xxyxYxy,xyXyyXYYY,True,10
4395,xxyxYxy,xyXYYYxyy,True,9
4396,xxyxYxy,xyXYYYXyy,True,11
4397,xxyxYxy,xyyXyXYYY,True,9
4398,xxyxYXy,xxxxxxyXy,True,37
4399,xxyxYXy,xxxxxyXXy,True,30
4400,xxyxYXy,xxxxyXXXY,True,29
4401,xxyxYXy,xxxxyyyxY,True,77
4402,xxyxYXy,xxxxyyyXY,True,88
4403,xxyxYXy,xxxxYxyyy,True,55
4404,xxyxYXy,xxxxYXXXy,True,24
4405,xxyxYXy,xxxxYXyyy,True,24
4406,xxyxYXy,xxxyxyyxY,True,43
4407,xxyxYXy,xxxyxyyXY,True,50
4408,xxyxYXy,xxxyxYxyy,True,13
4409,xxyxYXy,xxxyxYXyy,True,3
4410,xxyxYXy,xxxyXyXYY,True,67
4411,xxyxYXy,xxxyXyyxY,True,62
4412,xxyxYXy,xxxyXYxyy,True,6
4413,xxyxYXy,xxxyXYYXy,True,3
4414,xxyxYXy,xxxyyxyxY,True,39
4415,xxyxYXy,xxxyyxyXY,True,40
4416,xxyxYXy,xxxyyxYxy,True,19
4417,xxyxYXy,xxxyyxYXy,True,3
4418,xxyxYXy,xxxyyXXYY,True,71
4419,xxyxYXy,xxxyyXyxY,True,74
4420,xxyxYXy,xxxyyXYxy,True,20
4421,xxyxYXy,xxxyyXYXY,True,29
4422,xxyxYXy,xxxyyyxxY,True,93
4423,xxyxYXy,xxxYxxyyy,True,73
4424,xxyxYXy,xxxYxyxyy,True,35
4425,xxyxYXy,xxxYxyXyy,True,40
4426,xxyxYXy,xxxYxyyxy,True,23
4427,xxyxYXy,xxxYxyyXy,True,50
4428,xxyxYXy,xxxYXyxyy,True,8
4429,xxyxYXy,xxxYXyyxy,True,9
4430,xxyxYXy,xxxYXyyXY,True,24
4431,xxyxYXy,xxxYXYXyy,True,24
4432,xxyxYXy,xxxYYXXyy,True,56
4433,xxyxYXy,xxxYYXyXy,True,40
4434,xxyxYXy,xxyxxyyxY,True,27
4435,xxyxYXy,xxyxxyyXY,True,30
4436,xxyxYXy,xxyxxYxyy,True,8
4437,xxyxYXy,xxyxxYXyy,True,3
4438,xxyxYXy,xxyxyxyxY,True,19
4439,xxyxYXy,xxyxyxyXY,True,22
4440,xxyxYXy,xxyxyxYxy,True,13
4441,xxyxYXy,xxyxyxYXy,True,3
4442,xxyxYXy,xxyxyXXYY,True,33
4443,xxyxYXy,xxyxyXyxY,True,38
4444,xxyxYXy,xxyxyXYxy,True,15
4445,xxyxYXy,xxyxyXYXY,True,13
4446,xxyxYXy,xxyxyyxxY,True,45
4447,xxyxYXy,xxyxYxxyy,True,5
4448,xxyxYXy,xxyxYxyxy,True,5
4449,xxyxYXy,xxyxYxyXy,True,3
4450,xxyxYXy,xxyxYXyxy,True,3
4451,xxyxYXy,xxyxYXyXY,True,3
4452,xxyxYXy,xxyxYXYXy,True,3
4453,xxyxYXy,xxyxYYXXy,True,3
4454,xxyxYXy,xxyXXyxYY,True,47
4455,xxyxYXy,xxyXXyXYY,True,54
4456,xxyxYXy,xxyXXYYxy,True,17
4457,xxyxYXy,xxyXXYYXy,True,5
4458,xxyxYXy,xxyXyxyxY,True,28
4459,xxyxYXy,xxyXyxYxy,True,22
4460,xxyxYXy,xxyXyxYXY,True,25
4461,xxyxYXy,xxyXyXXYY,True,48
4462,xxyxYXy,xxyXyXYxY,True,55
4463,xxyxYXy,xxyXyXYXY,True,22
4464,xxyxYXy,xxyXyyxxY,True,58
4465,xxyxYXy,xxyXYxxyy,True,18
4466,xxyxYXy,xxyXYxyxy,True,8
4467,xxyxYXy,xxyXYxyXY,True,5
4468,xxyxYXy,xxyXYxYXy,True,3
4469,xxyxYXy,xxyXYXyxY,True,8
4470,xxyxYXy,xxyXYXyXY,True,6
4471,xxyxYXy,xxyXYXYxy,True,8
4472,xxyxYXy,xxyXYXYXy,True,5
4473,xxyxYXy,xxyXYYXXy,True,9
4474,xxyxYXy,xxyyxxYxy,True,25
4475,xxyxYXy,xxyyxxYXy,True,3
4476,xxyxYXy,xxyyxyxxY,True,31
4477,xxyxYXy,xxyyXXYxY,True,59
4478,xxyxYXy,xxyyXXYXY,True,26
4479,xxyxYXy,xxyyXyxxY,True,70
4480,xxyxYXy,xxyyyXYYY,True,159
4481,xxyxYXy,xxyyyyxYY,True,156
4482,xxyxYXy,xxYxyxyxy,True,15
4483,xxyxYXy,xxYxyxyXy,True,32
4484,xxyxYXy,xxYxyXyxy,True,20
4485,xxyxYXy,xxYxyXyXY,True,39
4486,xxyxYXy,xxYxyXYXy,True,5
4487,xxyxYXy,xxYxyyXXY,True,43
4488,xxyxYXy,xxYxYXyXy,True,32
4489,xxyxYXy,xxYXyxyxy,True,3
4490,xxyxYXy,xxYXyxyXY,True,8
4491,xxyxYXy,xxYXyxYXy,True,3
4492,xxyxYXy,xxYXyXyxY,True,30
4493,xxyxYXy,xxYXyXyXY,True,29
4494,xxyxYXy,xxYXyXYxy,True,5
4495,xxyxYXy,xxYXyXYXy,True,7
4496,xxyxYXy,xxYXyyXXY,True,27
4497,xxyxYXy,xxYXYxyXy,True,9
4498,xxyxYXy,xxYXYXyxy,True,8
4499,xxyxYXy,xxYXYXyXy,True,25
4500,xxyxYXy,xxYYxyyyy,True,106
4501,xxyxYXy,xxYYYXyyy,True,86
4502,xxyxYXy,xyxyyXYYY,True,67
4503,xxyxYXy,xyxyyyxYY,True,64
4504,xxyxYXy,xyxYYxyyy,True,48
4505,xxyxYXy,xyxYYYXyy,True,38
4506,xxyxYXy,xyXyyxYYY,True,61
4507,xxyxYXy,xyXyyXYYY,True,70
4508,xxyxYXy,xyXYYYxyy,True,45
4509,xxyxYXy,xyXYYYXyy,True,35
4510,xxyxYXy,xyyxyyxYY,True,48
4511,xxyxYXy,xyyxYYYXy,True,32
4512,xxyxYXy,xyyXyxYYY,True,81
4513,xxyxYXy,xyyXyXYYY,True,86
4514,xxyxYXy,xyyXYYYXy,True,27
4515,xxyxYXy,xyyyXYxYY,True,103
4516,xxyxYXy,xyyyXYYxY,True,125
4517,xxyxYXy,xyyyyxYxY,True,96
4518,xxyxYXY,xxxxxxYXY,True,6
4519,xxyxYXY,xxxxxYXXY,False,-1
4520,xxyxYXY,xxxxyxYYY,True,5
4521,xxyxYXY,xxxxyXXXY,True,9
4522,xxyxYXY,xxxxyXYYY,True,18
4523,xxyxYXY,xxxxYXXXy,True,26
4524,xxyxYXY,xxxxYYYxy,False,-1
4525,xxyxYXY,xxxxYYYXy,False,-1
4526,xxyxYXY,xxxyxxYYY,False,-1
4527,xxyxYXY,xxxyxYxYY,True,11
4528,xxyxYXY,xxxyxYXYY,True,3
4529,xxyxYXY,xxxyxYYxY,True,8
4530,xxyxYXY,xxxyxYYXY,True,3
4531,xxyxYXY,xxxyXyXYY,True,37
4532,xxyxYXY,xxxyXYxYY,True,34
4533,xxyxYXY,xxxyXYYxY,True,12
4534,xxyxYXY,xxxyXYYXy,True,11
4535,xxyxYXY,xxxyyXXYY,True,11
4536,xxyxYXY,xxxyyXYXY,True,9
4537,xxyxYXY,xxxYxyxYY,True,28
4538,xxyxYXY,xxxYxyXYY,True,33
4539,xxyxYXY,xxxYxYYxy,False,-1
4540,xxyxYXY,xxxYxYYXy,False,-1
4541,xxyxYXY,xxxYXyxYY,False,-1
4542,xxyxYXY,xxxYXyyXY,False,-1
4543,xxyxYXY,xxxYXYXyy,True,13
4544,xxyxYXY,xxxYXYYxy,True,10
4545,xxyxYXY,xxxYYxyxY,False,-1
4546,xxyxYXY,xxxYYxyXY,False,-1
4547,xxyxYXY,xxxYYxYxy,False,-1
4548,xxyxYXY,xxxYYxYXy,False,-1
4549,xxyxYXY,xxxYYXXyy,True,27
4550,xxyxYXY,xxxYYXyxY,False,-1
4551,xxyxYXY,xxxYYXyXy,True,18
4552,xxyxYXY,xxxYYXYxy,True,11
4553,xxyxYXY,xxxYYYxxy,True,11
4554,xxyxYXY,xxyxxYxYY,True,8
4555,xxyxYXY,xxyxxYXYY,True,3
4556,xxyxYXY,xxyxxYYxY,True,5
4557,xxyxYXY,xxyxxYYXY,True,3
4558,xxyxYXY,xxyxyXXYY,True,9
4559,xxyxYXY,xxyxyXYXY,True,3
4560,xxyxYXY,xxyxYxxYY,True,6
4561,xxyxYXY,xxyxYxYxY,True,6
4562,xxyxYXY,xxyxYxYXY,True,3
4563,xxyxYXY,xxyxYXyXY,True,3
4564,xxyxYXY,xxyxYXYxY,True,3
4565,xxyxYXY,xxyxYXYXy,True,3
4566,xxyxYXY,xxyxYYxxY,True,6
4567,xxyxYXY,xxyxYYXXy,True,8
4568,xxyxYXY,xxyXXyxYY,False,-1
4569,xxyxYXY,xxyXXyXYY,True,28
4570,xxyxYXY,xxyXXYYxy,True,13
4571,xxyxYXY,xxyXXYYXy,True,71
4572,xxyxYXY,xxyXyxYXY,True,3
4573,xxyxYXY,xxyXyXXYY,True,11
4574,xxyxYXY,xxyXyXYxY,True,9
4575,xxyxYXY,xxyXyXYXY,True,6
4576,xxyxYXY,xxyXYxxYY,False,-1
4577,xxyxYXY,xxyXYxyXY,True,9
4578,xxyxYXY,xxyXYxYxY,True,7
4579,xxyxYXY,xxyXYxYXy,True,28
4580,xxyxYXY,xxyXYXyxY,True,8
4581,xxyxYXY,xxyXYXyXY,True,11
4582,xxyxYXY,xxyXYXYxy,True,8
4583,xxyxYXY,xxyXYXYXy,True,10
4584,xxyxYXY,xxyXYYxxY,True,11
4585,xxyxYXY,xxyXYYXXy,True,8
4586,xxyxYXY,xxyyxYYYY,False,-1
4587,xxyxYXY,xxyyXXYxY,True,10
4588,xxyxYXY,xxyyXXYXY,True,6
4589,xxyxYXY,xxyyyXYYY,False,-1
4590,xxyxYXY,xxYxxYYxy,True,20
4591,xxyxYXY,xxYxxYYXy,True,34
4592,xxyxYXY,xxYxyxxYY,False,-1
4593,xxyxYXY,xxYxyxYxY,True,10
4594,xxyxYXY,xxYxyxYXY,True,3
4595,xxyxYXY,xxYxyXyXY,False,-1
4596,xxyxYXY,xxYxyXYxY,True,18
4597,xxyxYXY,xxYxyXYXy,True,11
4598,xxyxYXY,xxYxyyXXY,True,61
4599,xxyxYXY,xxYxYxyxY,True,26
4600,xxyxYXY,xxYxYxyXY,True,47
4601,xxyxYXY,xxYxYxYxy,False,-1
4602,xxyxYXY,xxYxYxYXy,True,24
4603,xxyxYXY,xxYxYXyxY,True,55
4604,xxyxYXY,xxYxYXyXy,False,-1
4605,xxyxYXY,xxYxYXYxy,True,9
4606,xxyxYXY,xxYXyxxYY,False,-1
4607,xxyxYXY,xxYXyxyXY,True,6
4608,xxyxYXY,xxYXyxYxY,True,69
4609,xxyxYXY,xxYXyxYXy,True,13
4610,xxyxYXY,xxYXyXyxY,False,-1
4611,xxyxYXY,xxYXyXyXY,False,-1
4612,xxyxYXY,xxYXyXYxy,True,12
4613,xxyxYXY,xxYXyXYXy,True,10
4614,xxyxYXY,xxYXyyXXY,False,-1
4615,xxyxYXY,xxYXYxyxY,True,10
4616,xxyxYXY,xxYXYxyXy,True,8
4617,xxyxYXY,xxYXYxYxy,True,3
4618,xxyxYXY,xxYXYXyxy,True,9
4619,xxyxYXY,xxYXYXyXy,True,9
4620,xxyxYXY,xxYYYXyyy,False,-1
4621,xxyxYXY,xxYYYYxyy,False,-1
4622,xxyxYXY,xyxyxYYYY,False,-1
4623,xxyxYXY,xyxyyXYYY,True,21
4624,xxyxYXY,xyxYYYXyy,False,-1
4625,xxyxYXY,xyXyyxYYY,False,-1
4626,xxyxYXY,xyXyyXYYY,False,-1
4627,xxyxYXY,xyXYYYxyy,True,11
4628,xxyxYXY,xyXYYYXyy,True,9
4629,xxyxYXY,xyyxYxYYY,False,-1
4630,xxyxYXY,xyyxYYxYY,False,-1
4631,xxyxYXY,xyyxYYYxY,False,-1
4632,xxyxYXY,xyyxYYYXy,False,-1
4633,xxyxYXY,xyyXyxYYY,False,-1
4634,xxyxYXY,xyyXyXYYY,False,-1
4635,xxyxYXY,xyyXYYYXy,True,9
4636,xxyxYXY,xyyyXYxYY,False,-1
4637,xxyxYXY,xyyyXYYxY,False,-1
4638,xxyXXYY,xxxxyXXXy,True,10
4639,xxyXXYY,xxxxyXXXY,True,8
4640,xxyXXYY,xxxyXXyyy,True,9
4641,xxyXXYY,xxxyXXYYY,True,4
4642,xxyXXYY,xxxyXyXyy,True,6
4643,xxyXXYY,xxxyXyXYY,True,7
4644,xxyXXYY,xxxyXyyXy,True,28
4645,xxyXXYY,xxxyXyyXY,False,-1
4646,xxyXXYY,xxxyXYXyy,True,11
4647,xxyXXYY,xxxyXYXYY,True,9
4648,xxyXXYY,xxxyXYYXy,False,-1
4649,xxyXXYY,xxxyXYYXY,False,-1
4650,xxyXXYY,xxxyyXXyy,True,7
4651,xxyXXYY,xxxyyXXYY,True,4
4652,xxyXXYY,xxxyyXyXy,False,-1
4653,xxyXXYY,xxxyyXyXY,False,-1
4654,xxyXXYY,xxxyyXYXy,True,89
4655,xxyXXYY,xxxyyXYXY,False,-1
4656,xxyXXYY,xxxyyyXXy,True,17
4657,xxyXXYY,xxxyyyXXY,True,11
4658,xxyXXYY,xxyxyXXyy,True,7
4659,xxyXXYY,xxyxyXXYY,True,4
4660,xxyXXYY,xxyxyXyXy,True,39
4661,xxyXXYY,xxyxyXyXY,True,13
4662,xxyXXYY,xxyxyXYXy,True,68
4663,xxyXXYY,xxyxyXYXY,True,19
4664,xxyXXYY,xxyxyyXXy,True,15
4665,xxyXXYY,xxyxyyXXY,True,11
4666,xxyXXYY,xxyxYXXyy,True,4
4667,xxyXXYY,xxyxYXXYY,True,4
4668,xxyXXYY,xxyxYXyXy,False,-1
4669,xxyXXYY,xxyxYXyXY,True,16
4670,xxyXXYY,xxyxYXYXy,False,-1
4671,xxyXXYY,xxyxYXYXY,True,29
4672,xxyXXYY,xxyxYYXXy,True,5
4673,xxyXXYY,xxyxYYXXY,True,9
4674,xxyXXYY,xxyXXyxyy,True,9
4675,xxyXXYY,xxyXXyxYY,True,4
4676,xxyXXYY,xxyXXyXyy,True,9
4677,xxyXXYY,xxyXXyXYY,True,4
4678,xxyXXYY,xxyXXyyxY,True,7
4679,xxyXXYY,xxyXXyyXY,True,7
4680,xxyXXYY,xxyXXYxYY,True,4
4681,xxyXXYY,xxyXXYXYY,True,4
4682,xxyXXYY,xxyXyxyXy,True,17
4683,xxyXXYY,xxyXyxyXY,True,6
4684,xxyXXYY,xxyXyxYXy,True,45
4685,xxyXXYY,xxyXyxYXY,True,9
4686,xxyXXYY,xxyXyXyxy,True,14
4687,xxyXXYY,xxyXyXyxY,True,6
4688,xxyXXYY,xxyXyXyXy,True,16
4689,xxyXXYY,xxyXyXyXY,True,6
4690,xxyXXYY,xxyXyXYxy,True,76
4691,xxyXXYY,xxyXyXYxY,True,11
4692,xxyXXYY,xxyXyXYXy,True,11
4693,xxyXXYY,xxyXyXYXY,True,7
4694,xxyXXYY,xxyXyyXXy,True,13
4695,xxyXXYY,xxyXyyXXY,True,10
4696,xxyXXYY,xxyXyyyyy,True,13
4697,xxyXXYY,xxyXYxyXy,True,11
4698,xxyXXYY,xxyXYxyXY,True,7
4699,xxyXXYY,xxyXYxYXy,False,-1
4700,xxyXXYY,xxyXYxYXY,True,11
4701,xxyXXYY,xxyXYXyxy,True,47
4702,xxyXXYY,xxyXYXyxY,True,9
4703,xxyXXYY,xxyXYXyXy,True,44
4704,xxyXXYY,xxyXYXyXY,True,9
4705,xxyXXYY,xxyXYXYxy,False,-1
4706,xxyXXYY,xxyXYXYxY,True,7
4707,xxyXXYY,xxyXYXYXy,False,-1
4708,xxyXXYY,xxyXYXYXY,True,11
4709,xxyXXYY,xxyXYYXXy,True,5
4710,xxyXXYY,xxyXYYXXY,True,8
4711,xxyXXYY,xxyXYYYYY,True,7
4712,xxyXXYY,xxyyXXyxy,True,11
4713,xxyXXYY,xxyyXXyxY,True,9
4714,xxyXXYY,xxyyXXyXY,True,9
4715,xxyXXYY,xxyyXXYxY,True,5
4716,xxyXXYY,xxyyXyyyy,True,9
4717,xxyXXYY,xxyyXYYYY,True,5
4718,xxyXXYY,xxyyyXyyy,True,17
4719,xxyXXYY,xxyyyXYYY,True,8
4720,xxyXXYY,xxyyyyXyy,True,9
4721,xxyXXYY,xxyyyyXYY,True,7
4722,xxyXXYY,xxyyyyyXy,True,22
4723,xxyXXYY,xxyyyyyXY,True,18
4724,xxyXXYY,xyxyXyyyy,True,13
4725,xxyXXYY,xyxyXYYYY,False,-1
4726,xxyXXYY,xyxyyXyyy,False,-1
4727,xxyXXYY,xyxyyXYYY,False,-1
4728,xxyXXYY,xyxyyyXyy,True,13
4729,xxyXXYY,xyxyyyXYY,True,47
4730,xxyXXYY,xyxyyyyXy,False,-1
4731,xxyXXYY,xyxyyyyXY,False,-1
4732,xxyXXYY,xyxYXyyyy,True,28
4733,xxyXXYY,xyxYXYYYY,False,-1
4734,xxyXXYY,xyxYYXyyy,False,-1
4735,xxyXXYY,xyxYYXYYY,False,-1
4736,xxyXXYY,xyxYYYXyy,False,-1
4737,xxyXXYY,xyxYYYXYY,True,67
4738,xxyXXYY,xyxYYYYXy,False,-1
4739,xxyXXYY,xyxYYYYXY,False,-1
4740,xxyXXYY,xyXyxyyyy,False,-1
4741,xxyXXYY,xyXyxYYYY,False,-1
4742,xxyXXYY,xyXyyxyyy,True,16
4743,xxyXXYY,xyXyyxYYY,False,-1
4744,xxyXXYY,xyXyyXyyy,True,40
4745,xxyXXYY,xyXyyXYYY,False,-1
4746,xxyXXYY,xyXyyyxYY,False,-1
4747,xxyXXYY,xyXyyyXYY,True,43
4748,xxyXXYY,xyXyyyyXY,False,-1
4749,xxyXXYY,xyXYxYYYY,True,88
4750,xxyXXYY,xyXYYxYYY,True,10
4751,xxyXXYY,xyXYYXYYY,True,66
4752,xxyXXYY,xyyxyyXyy,True,7
4753,xxyXXYY,xyyxyyXYY,True,12
4754,xxyXXYY,xyyxyyyXy,False,-1
4755,xxyXXYY,xyyxyyyXY,False,-1
4756,xxyXXYY,xyyxYYXyy,True,10
4757,xxyXXYY,xyyxYYXYY,True,8
4758,xxyXXYY,xyyxYYYXy,False,-1
4759,xxyXXYY,xyyxYYYXY,False,-1
4760,xxyXXYY,xyyXyxyyy,False,-1
4761,xxyXXYY,xyyXyxYYY,False,-1
4762,xxyXXYY,xyyXyyyXY,False,-1
4763,xxyXXYY,xyyXYxYYY,False,-1
4764,xxyXy,xxxxxyXXXyy,True,5
4765,xxyXy,xxxxxyXXyXy,True,3
4766,xxyXy,xxxxyxyXXXy,True,9
4767,xxyXy,xxxxyXXXXYY,True,7
4768,xxyXy,xxxxyXXXyXY,True,7
4769,xxyXy,xxxxyXXXYXy,True,5
4770,xxyXy,xxxxyXXXYXY,True,4
4771,xxyXy,xxxxyXXyXXY,True,7
4772,xxyXy,xxxxyXXyyyy,True,11
4773,xxyXy,xxxxyXXYXXy,True,9
4774,xxyXy,xxxxyXXYXXY,True,3
4775,xxyXy,xxxxyXyXXXY,True,3
4776,xxyXy,xxxxyXyXyyy,True,6
4777,xxyXy,xxxxyXyyXyy,True,4
4778,xxyXy,xxxxyXyyyXy,True,4
4779,xxyXy,xxxxyXyyyXY,True,7
4780,xxyXy,xxxxyXYXXXY,True,7
4781,xxyXy,xxxxyXYXyyy,True,12
4782,xxyXy,xxxxyyXXyyy,True,10
4783,xxyXy,xxxxyyXyXyy,True,8
4784,xxyXy,xxxxyyXyyXY,True,9
4785,xxyXy,xxxxyyXYXyy,True,9
4786,xxyXy,xxxxyyyXyXY,True,6
4787,xxyXy,xxxxyyyyXXY,False,-1
4788,xxyXy,xxxxyyyyyyy,False,-1
4789,xxyXy,xxxxYXXXyXY,True,4
4790,xxyXy,xxxxYXXyXXY,True,5
4791,xxyXy,xxxyxxyXXXy,True,3
4792,xxyXy,xxxyxyXXyyy,True,13
4793,xxyXy,xxxyxyXyXyy,True,7
4794,xxyXy,xxxyxyXyyXy,True,4
4795,xxyXy,xxxyxyXyyXY,True,4
4796,xxyXy,xxxyxyXYXyy,True,12
4797,xxyXy,xxxyxyyXXyy,True,9
4798,xxyXy,xxxyxyyXyXy,True,6
4799,xxyXy,xxxyxyyXyXY,True,5
4800,xxyXy,xxxyxyyXYXy,True,10
4801,xxyXy,xxxyxyyyXXy,True,8
4802,xxyXy,xxxyxyyyXXY,True,5
4803,xxyXy,xxxyxyyyyyy,False,-1
4804,xxyXy,xxxyxYXXyyy,False,-1
4805,xxyXy,xxxyxYXyXyy,True,6
4806,xxyXy,xxxyxYXyyXy,True,7
4807,xxyXy,xxxyXXyxyyy,True,9
4808,xxyXy,xxxyXXyXYYY,True,7
4809,xxyXy,xxxyXXyyxyy,True,7
4810,xxyXy,xxxyXXyyXYY,True,7
4811,xxyXy,xxxyXXyyyxY,True,5
4812,xxyXy,xxxyXXYxyyy,False,-1
4813,xxyXy,xxxyXXYYXyy,True,11
4814,xxyXy,xxxyXXYYYXy,True,11
4815,xxyXy,xxxyXyxyXyy,True,4
4816,xxyXy,xxxyXyxyyXy,True,4
4817,xxyXy,xxxyXyxyyXY,True,7
4818,xxyXy,xxxyXyxYXyy,True,7
4819,xxyXy,xxxyXyXXYYY,True,6
4820,xxyXy,xxxyXyXyxyy,True,6
4821,xxyXy,xxxyXyXyXYY,True,3
4822,xxyXy,xxxyXyXyyxY,True,3
4823,xxyXy,xxxyXyXYxyy,True,3
4824,xxyXy,xxxyXyXYXYY,True,6
4825,xxyXy,xxxyXyXYYXy,True,3
4826,xxyXy,xxxyXyXYYXY,True,6
4827,xxyXy,xxxyXyyxyXY,True,7
4828,xxyXy,xxxyXyyxYXy,True,7
4829,xxyXy,xxxyXyyXXYY,True,7
4830,xxyXy,xxxyXyyXyxY,True,4
4831,xxyXy,xxxyXyyXYXY,True,7
4832,xxyXy,xxxyXYxyXyy,True,7
4833,xxyXy,xxxyXYXyxyy,True,11
4834,xxyXy,xxxyXYXyXYY,True,9
4835,xxyXy,xxxyXYXyyXY,True,7
4836,xxyXy,xxxyXYXYXyy,True,10
4837,xxyXy,xxxyXYXYYXy,True,8
4838,xxyXy,xxxyXYYXXyy,True,12
4839,xxyXy,xxxyXYYXyXY,True,7
4840,xxyXy,xxxyyxyXXyy,True,13
4841,xxyXy,xxxyyxyXyXY,True,5
4842,xxyXy,xxxyyxyyXXY,True,9
4843,xxyXy,xxxyyxyyyyy,False,-1
4844,xxyXy,xxxyyxYXXyy,False,-1
4845,xxyXy,xxxyyXXXYYY,True,6
4846,xxyXy,xxxyyXXyXYY,True,6
4847,xxyXy,xxxyyXXyyxY,True,9
4848,xxyXy,xxxyyXXYXYY,True,7
4849,xxyXy,xxxyyXXYYXY,True,8
4850,xxyXy,xxxyyXyxyXY,True,4
4851,xxyXy,xxxyyXyXXYY,True,5
4852,xxyXy,xxxyyXyXyxY,True,5
4853,xxyXy,xxxyyXyXYXY,True,5
4854,xxyXy,xxxyyXYXXYY,True,5
4855,xxyXy,xxxyyXYXyXY,True,5
4856,xxyXy,xxxyyXYXYXY,True,8
4857,xxyXy,xxxyyXYYXXY,True,7
4858,xxyXy,xxxyyyxyXXY,True,9
4859,xxyXy,xxxyyyxyyyy,False,-1
4860,xxyXy,xxxyyyXXyxY,True,9
4861,xxyXy,xxxyyyXXYXY,True,8
4862,xxyXy,xxxyyyXYXXY,True,6
4863,xxyXy,xxxyyyyyXYY,True,7
4864,xxyXy,xxxyyyyyyXY,True,8
4865,xxyXy,xxxYXXyyXYY,True,12
4866,xxyXy,xxxYXXyyyXY,True,11
4867,xxyXy,xxxYXyXyXYY,True,8
4868,xxyXy,xxxYXyXyyXY,True,7
4869,xxyXy,xxxYXyyXXYY,True,14
4870,xxyXy,xxxYXyyXYXY,True,11
4871,xxyXy,xxyxxyXXyyy,True,6
4872,xxyXy,xxyxxyXyXyy,True,4
4873,xxyXy,xxyxxyXyyXY,True,7
4874,xxyXy,xxyxxyXYXyy,True,7
4875,xxyXy,xxyxxyyXXyy,True,7
4876,xxyXy,xxyxxyyXyXY,True,4
4877,xxyXy,xxyxxyyyXXY,True,5
4878,xxyXy,xxyxxyyyyyy,False,-1
4879,xxyXy,xxyxyxyXXyy,True,4
4880,xxyXy,xxyxyxyXyXy,True,4
4881,xxyXy,xxyxyxyXyXY,True,9
4882,xxyXy,xxyxyxyXYXy,True,7
4883,xxyXy,xxyxyxyyXXy,True,6
4884,xxyXy,xxyxyxyyXXY,True,14
4885,xxyXy,xxyxyxyyyyy,True,5
4886,xxyXy,xxyxyxYXXyy,True,4
4887,xxyXy,xxyxyxYXyXy,True,7
4888,xxyXy,xxyxyXXyxyy,True,4
4889,xxyXy,xxyxyXXyXYY,False,-1
4890,xxyXy,xxyxyXXyyxy,True,7
4891,xxyXy,xxyxyXXyyxY,True,12
4892,xxyXy,xxyxyXXYxyy,True,4
4893,xxyXy,xxyxyXXYXYY,True,10
4894,xxyXy,xxyxyXXYYXy,True,7
4895,xxyXy,xxyxyXXYYXY,True,9
4896,xxyXy,xxyxyXyxyXy,True,4
4897,xxyXy,xxyxyXyxyXY,True,7
4898,xxyXy,xxyxyXyxYXy,True,3
4899,xxyXy,xxyxyXyXXYY,True,5
4900,xxyXy,xxyxyXyXyxy,True,4
4901,xxyXy,xxyxyXyXyxY,True,7
4902,xxyXy,xxyxyXyXYxy,True,4
4903,xxyXy,xxyxyXyXYXY,True,9
4904,xxyXy,xxyxyXYxyXy,True,7
4905,xxyXy,xxyxyXYXXYY,True,9
4906,xxyXy,xxyxyXYXyxy,True,7
4907,xxyXy,xxyxyXYXyXY,False,-1
